,RandomForest,XGB,LightGBM,Prophet,NBEATS,RNN,LSTM,GRU,TCN,TFT,NHiTS,ARIMA,TBATS
LTC,"[0.0020071478480520153, 0.004838209461226268, 0.005057856376366212, 0.0031366871757419444, 0.00414139290277306]","[0.0022795820985247644, 0.004403752643888285, 0.004313169560791412, 0.0036850992929576046, 0.004177759056959079]","[0.0017571836499879082, 0.00402357185073329, 0.0037550489579263172, 0.0026784102854612623, 0.00414139290277306]","[0.0016608116056459421, 0.0034390836045597563, 0.003176788472834331, 0.002269646019275506, 0.004342174071854303]","[0.001669201325320332, 0.0035961900718979676, 0.003327518345977931, 0.0022153810927359172, 0.004425971519020724]","[0.0015452934711473261, 0.0032980195503106683, 0.003073762965776582, 0.0019619929553682616, 0.00414139270796123]","[0.0015452935514951428, 0.003298019489170825, 0.0030737628248784185, 0.001961993012794101, 0.004141392902301907]","[0.0015452935318546678, 0.0032980193284014524, 0.00307376280936463, 0.001961993037736239, 0.004141392854968209]","[0.002025442595121632, 0.004067090138061724, 0.003989003104456241, 0.002743583052755667, 0.005463471657991479]","[0.3260483712899749, 0.34279664674315863, 0.3100005714835335, 0.33752405349861075, 0.25683000302319425]","[0.001650321276703808, 0.003386922804603289, 0.0032726109760159677, 0.0021405349829970682, 0.004475305789968896]","[0.0021567682848033596, 0.004726091240139145, 0.004355032967600837, 0.0028997152803600036, 0.005812312446056071]","[0.0020973273742020183, 0.004663512408956099, 0.004427904556300436, 0.0029862566452821325, 0.0059172972386469]"
TRX,"[0.001793982849714505, 0.0014030782402665364, 0.004723047867344816, 0.001529479339877163, 0.002582345930792489]","[0.00116680492609012, 0.0013501206114427487, 0.004478596898951651, 0.001529479339877163, 0.0020979045007335786]","[0.00116680492609012, 0.0013501206114427487, 0.004478596898951651, 0.001529479339877163, 0.0020979045007335786]","[0.00124284587964277, 0.0014628194892120033, 0.004585270906052309, 0.0016539194245554318, 0.002244102939628912]","[0.0011625360345604342, 0.0013503767225812712, 0.004533129329000761, 0.0015348928819415466, 0.0020876227047298477]","[0.0011686402424760166, 0.0013486179269345945, 0.004471662999100303, 0.0015256611144066486, 0.002105080592544828]","[0.0011748460440471303, 0.0013496222260120678, 0.004471847316878135, 0.0015295987603994236, 0.0021237982030761103]","[0.0011668176449713503, 0.0013501436085982816, 0.004478631799680614, 0.001529480820932559, 0.0020979128102914207]","[0.0014269844745072346, 0.0016074861214881214, 0.005112856099128586, 0.0018655314336293877, 0.002597763710351969]","[0.06661642276437586, 0.060200540002671075, 0.07072986362346281, 0.05942228918087969, 0.06748499583988768]","[0.0011684608383376852, 0.0013500996701925234, 0.004478071558454081, 0.0015265317311182797, 0.0020967044291114586]","[0.0016620996774484036, 0.0018399304536705625, 0.006964710095301013, 0.002243675339164988, 0.003126602224140741]","[0.00159328285301494, 0.0018219689552798366, 0.007000842809907967, 0.0022966100499269603, 0.0031966893625365836]"
ATOM,"[0.0018579669226458824, 0.0027891845158136068, 0.004182155275530442, 0.0031478962647727773, 0.004070982633338101]","[0.0017974719654369421, 0.0035897515705802592, 0.004337283307183584, 0.0034938652025572406, 0.004070982633338101]","[0.0015295260363902272, 0.0026534617330529263, 0.0041742965760665956, 0.0029952237511131573, 0.004070982633338101]","[0.0016262423814766575, 0.0021471165292223653, 0.002997649272266854, 0.0024529447590759903, 0.004196991534114651]","[0.0015737564400024964, 0.002246752603520113, 0.003263908496696448, 0.0026032298581574087, 0.00450652906983879]","[0.0015040849860799693, 0.0020954920476934824, 0.0029293513369733383, 0.0024454882336901475, 0.004070982727322957]","[0.0015061415787909265, 0.002097763712420788, 0.0029269930498863088, 0.0024473936965354872, 0.00407072023994518]","[0.0015040731658210805, 0.002095479589367014, 0.0029293611070826987, 0.0024454783073375665, 0.004070986709437589]","[0.0019344675563911023, 0.002747889539106131, 0.004222525179117734, 0.003282056656409026, 0.0057508907334294]","[0.41168254689493605, 0.4523673715832734, 0.4499013699375615, 0.4756877291699905, 0.44903787900317077]","[0.0015868326105363665, 0.0021739352967226617, 0.0030437938661534206, 0.002512419579122171, 0.0042927893632614305]","[0.0019576061900794593, 0.002824190158785182, 0.004300038991341803, 0.0033180978307411554, 0.005809261082914228]","[0.0019869641412374604, 0.0028627050996396525, 0.004345761228190587, 0.003334762560037492, 0.005850950554030814]"
XMR,"[0.0019989767692897074, 0.0029398439840537423, 0.0021196900208709352, 0.001676609063676657, 0.0022621548370782138]","[0.0020485112786202083, 0.0027975263035279786, 0.0021525043823093152, 0.0016610754062800922, 0.0022807102419453054]","[0.002246847725544496, 0.0028548681975347286, 0.0021254195389830218, 0.001676609063676657, 0.002260035018146792]","[0.0014788876030983743, 0.0023642821137699927, 0.002208438058004345, 0.0017665196347686628, 0.002337252411566923]","[0.0015688796432733415, 0.0026470786264514152, 0.0023515406863052913, 0.001855932323297655, 0.002547961807372416]","[0.0014136317907946913, 0.002317483655084869, 0.002125423734525747, 0.0016766127732488912, 0.0022600363316512442]","[0.0014126260493102713, 0.0023179197773237617, 0.0021244762032661926, 0.0016757456624843117, 0.002259639685114191]","[0.0014136263199331868, 0.002317485614965441, 0.0021254195389830014, 0.0016766090636767474, 0.0022600350181463673]","[0.002033208370578491, 0.002998970858814474, 0.0028601928775451486, 0.0022517038552370993, 0.0030160355683037]","[0.4547982836441562, 0.5167844394720499, 0.5378285644664537, 0.46332782049351035, 0.5056598109708724]","[0.0014829196849791423, 0.0023631223013830965, 0.002224393244139616, 0.0017345360110906497, 0.0023086376948361744]","[0.0018825236845257936, 0.0031267528410874996, 0.0031211462697550204, 0.0024918591807100367, 0.003240570554511391]","[0.001886578587868397, 0.0030785403259600387, 0.0030493730496354158, 0.0024423351267806215, 0.0031592868897424207]"
VET,"[0.00289426147107798, 0.002800203463681276, 0.0033212295849350077, 0.0027894620007449405, 0.003326616922733212]","[0.002186621414991503, 0.0023602001254441705, 0.0027905548607413924, 0.0023453588617730293, 0.003326616922733212]","[0.002186621414991503, 0.0023602001254441705, 0.0027905548607413924, 0.0023453588617730293, 0.003326616922733212]","[0.002239764077644553, 0.002370056383359721, 0.002842891300996667, 0.0024625420367804804, 0.003427211430260949]","[0.002187273985583231, 0.0023473172804230366, 0.0028223606863669246, 0.0024060431122451386, 0.003343963818539108]","[0.002198086945286689, 0.0023553650036756153, 0.002804222200521769, 0.0023664248444005206, 0.00334397782703217]","[0.0021861611034983543, 0.0023598981024248416, 0.002790453029636858, 0.0023458799802340414, 0.0033256553551418537]","[0.002186784759496473, 0.002360053492324097, 0.0027909245244818336, 0.002345079370108153, 0.0033268139724125156]","[0.002192907079880194, 0.0023583186834392417, 0.0027945626157910514, 0.002355283596367502, 0.003335647743030935]","[0.4423293435484657, 0.39828585040526565, 0.3860976096734688, 0.5279658561019477, 0.3650808834701991]","[0.0022009502019519622, 0.0023807974961637356, 0.002789597424352031, 0.002356657952912782, 0.003340627374575514]","[0.0031276785987947686, 0.0032259708467117666, 0.003976862157243517, 0.0034720140297383375, 0.004763147930675423]","[0.0028725917246031833, 0.0031811889387065103, 0.003964135488995939, 0.0034666719181995235, 0.0047697592596611426]"
ALGO,"[0.0028748861706672187, 0.0034248259891078415, 0.0038044274849071756, 0.00325017211216784, 0.003945702727770039]","[0.002003201988072217, 0.002422493333742865, 0.0029615400497082244, 0.0025087520894205833, 0.0036629067748752235]","[0.002003201988072217, 0.002422493333742865, 0.0029615400497082244, 0.0025087520894205833, 0.0036629067748752235]","[0.002157436717825997, 0.0024983388054497166, 0.003019069067341894, 0.0026906128846434446, 0.003801504969828228]","[0.002021869567097048, 0.002439431060878615, 0.0029711384137533184, 0.0025042695291188997, 0.003672623900451579]","[0.001994492491999048, 0.002409268248556216, 0.0029624965959164436, 0.0025106019957782926, 0.003692221230497797]","[0.0020032285198402352, 0.0024224932858031897, 0.0029614846398951494, 0.00250891266398179, 0.003662757511309974]","[0.0020010322682722133, 0.002426066639058759, 0.002965259308752017, 0.0025354535098312215, 0.0036588108179862384]","[0.0020343214666634036, 0.002452030340277451, 0.0029795065450783026, 0.002503357488425675, 0.003682963357000759]","[0.01720632139945133, 0.015918375340507624, 0.015565136731248026, 0.016111733576605624, 0.01703979109782213]","[0.002005493173346922, 0.0024238692642094086, 0.0029615373438472655, 0.0025067269909928476, 0.003665352385656691]","[0.002687998763757219, 0.0033725588175015204, 0.004301270751575203, 0.003686337063705967, 0.005178261935392835]","[0.0027469843417274355, 0.0034091042159689576, 0.004338798507587841, 0.0037467859279411444, 0.005211541411008384]"
EOS,"[0.0033794949966225677, 0.004047702341424523, 0.0036143017133976763, 0.004742846237991768, 0.003746927627167217]","[0.002734517879144854, 0.0035691765693248, 0.0034827567940650924, 0.004297428076404654, 0.003573568994521137]","[0.00243533822680928, 0.0028969365340386, 0.0031950179689575566, 0.00422072647986103, 0.003573568994521137]","[0.002447514975136951, 0.0027940159731652883, 0.0029316797380155844, 0.004227555057251935, 0.0038501346700404184]","[0.0023370787259442837, 0.0026555534188555945, 0.0028433489006231194, 0.004028007495813762, 0.003604036285049904]","[0.0023469428708710913, 0.0027755155279596266, 0.0029995329054617083, 0.004356625522194578, 0.0036839635736298656]","[0.00232260998157418, 0.0027391197888540927, 0.0029514157957667955, 0.004267609830193669, 0.00364874914318624]","[0.0023665408355765926, 0.0028458190597499535, 0.0030620156427356464, 0.004329988769845707, 0.0038316609804992085]","[0.0025044397644729773, 0.002912238622333269, 0.0031671072223055188, 0.004590914694038102, 0.0037933495275269736]","[0.018512948633991496, 0.018345684370640342, 0.01916374876798668, 0.021634362746760845, 0.018883812748749455]","[0.002438983040667445, 0.003269349280629636, 0.003235495511417715, 0.00462257640248691, 0.004151297405122684]","[0.0030834267132862645, 0.003910960883798763, 0.00419180161487278, 0.0061534709422512756, 0.004760848459878627]","[0.003027580183020452, 0.003921885360201216, 0.004142665795727808, 0.006121166528480213, 0.004778964802847383]"
CHZ,"[0.00823474932984405, 0.0032721003397603605, 0.007318695686905764, 0.003556183538028474, 0.005685820372507456]","[0.004036536029677427, 0.002838905903419969, 0.0035890678606013055, 0.002508937702977536, 0.00350629484759429]","[0.004036536029677427, 0.002838905903419969, 0.0035890678606013055, 0.002508937702977536, 0.00350629484759429]","[0.0043535333503399, 0.0030437708451793175, 0.003677050698437678, 0.0026114569989899895, 0.003618762122086462]","[0.00404869730249993, 0.0028569923589973076, 0.0036318670780248917, 0.0025307790799485087, 0.0034854172811400056]","[0.004073229470019832, 0.002843241948207682, 0.003590805146295318, 0.0025338860026146263, 0.003529102581807726]","[0.0040375597912606035, 0.0028385577938945627, 0.0035899109272303584, 0.0025087189599747495, 0.003505621471236928]","[0.004033044809905915, 0.0028517829683575107, 0.0035825870863810403, 0.002529658136064628, 0.0035330722238683557]","[0.00408919568774681, 0.002951989550682073, 0.003655121860221466, 0.0026215813676394857, 0.0036776273490344235]","[0.044474845918882545, 0.039023989216406874, 0.03936708863262919, 0.04242876486304693, 0.041160754099063286]","[0.00403452613004673, 0.0028395312257841593, 0.003587906173007883, 0.002509819012158219, 0.0035077929485204202]","[0.0054709495280452535, 0.004022197333474868, 0.004930980447706795, 0.0036548563893337126, 0.005121848752372229]","[0.005390083603121747, 0.003962006447227984, 0.004932999100850318, 0.0036584924024277393, 0.005074878338754986]"
IOTA,"[0.003320881472347067, 0.003065570795670755, 0.003524916217775632, 0.0028537720616294807, 0.004952121792868737]","[0.0026076956543620504, 0.002425974883213128, 0.0030345499694896865, 0.0024675131725343177, 0.003331167055669712]","[0.0026076956543620504, 0.002425974883213128, 0.0030345499694896865, 0.0024675131725343177, 0.003331167055669712]","[0.0027189801509136, 0.002431857998137459, 0.003080060715461586, 0.002560266944561929, 0.003471036905831021]","[0.002556135365182479, 0.0024086281886868486, 0.0029476414728468155, 0.0024978104545664084, 0.0033477742101470104]","[0.002619203765159468, 0.002436841473226522, 0.0030469166164963256, 0.0024640666945037336, 0.003330256094463095]","[0.002607682596433516, 0.0024260013205544273, 0.003034383762812755, 0.002467585027770273, 0.003331184402053247]","[0.0025418789681362465, 0.0023482633015479864, 0.00299806617966959, 0.002524154452890283, 0.0033998903259937685]","[0.002551629533663269, 0.0023458395665955636, 0.003013247585964925, 0.002503754848342684, 0.0034481758569967474]","[0.019423718489976288, 0.020143356204536132, 0.0175821993708084, 0.017608464350318716, 0.015209899915762477]","[0.002606660517545446, 0.002481836242327628, 0.003022850444408643, 0.002619330323514616, 0.003374839213471062]","[0.003248141108364166, 0.003057457079112419, 0.004428720893845624, 0.003955894834146323, 0.004963186447881682]","[0.0032628501416014886, 0.0030471483572654663, 0.004411126174189894, 0.003948687590348684, 0.004990499043688074]"
NEO,"[0.0036121796070380688, 0.004098922436600716, 0.005357353024983405, 0.00358803838992389, 0.004811320076155178]","[0.0041190433171296335, 0.004747072916595666, 0.005562649993237078, 0.004686818930337887, 0.0047634228112388086]","[0.0037214212877635733, 0.003938603759192928, 0.004778224188789151, 0.0034523985701993974, 0.004061353732257307]","[0.002566350151782833, 0.003025124462774991, 0.00422817150540718, 0.0023184432263818784, 0.004091717448084187]","[0.003368759131768468, 0.0035085052612342923, 0.005633429181241155, 0.0030522462036912485, 0.0054319558510645405]","[0.002466877223446723, 0.0029257822941801477, 0.0041942480445662485, 0.002195433234523071, 0.004007205375301729]","[0.0024440138808150117, 0.002948879086341686, 0.004167809033781618, 0.002173297514699175, 0.0039801990720016965]","[0.0024443150402252267, 0.0029484458246422933, 0.004168131343677936, 0.002173585637367243, 0.003980532087167039]","[0.0033317031535373435, 0.0034722162483585097, 0.005438156349336733, 0.0029308022489958926, 0.005186069344084469]","[0.031198940006491618, 0.028209377917396503, 0.02696381972614491, 0.033156294551038884, 0.029847628912370975]","[0.002752523966484334, 0.0031068162865905274, 0.004493506943563749, 0.0023757816885026156, 0.004254085972222022]","[0.003676173316358888, 0.003819740391634697, 0.006140577639174287, 0.00334036911579438, 0.005758640489006001]","[0.003607747643958073, 0.0038345204903657754, 0.006190816043595085, 0.0032912812871827694, 0.005672544220607246]"
XTZ,"[0.002159150753323526, 0.004768121992322233, 0.0037954595171060764, 0.004179453449609607, 0.005319319303592119]","[0.002035250316556397, 0.004970400521910524, 0.0037253579137870997, 0.004044306861286432, 0.004356870591706946]","[0.0018376958141346038, 0.00306600900583892, 0.0028555382581662596, 0.0023372201171281072, 0.0032303357870552773]","[0.0019048921608328725, 0.003193193276028482, 0.0028850871674873735, 0.002481214751476229, 0.0034024974373565555]","[0.0019481671229148376, 0.003169142073635385, 0.0030011656634856086, 0.002553899390062376, 0.003830198481373987]","[0.0019108806887747688, 0.0031721411032885408, 0.002999872873143498, 0.0025556601139637898, 0.0035046007497356304]","[0.001835183048543086, 0.0030659933434014756, 0.0028553780624561375, 0.00234553053735237, 0.0032341643588550306]","[0.0018323994320186571, 0.0030909442105423513, 0.0028818781385674553, 0.0023715880181754186, 0.0032391251895385028]","[0.0023013427775570748, 0.003883648085216108, 0.0037193406072012305, 0.0032082774481244428, 0.004347348717823519]","[0.03710203523188558, 0.03859202992226833, 0.04435393476863725, 0.03739051951772342, 0.037170145051346686]","[0.001898137919667252, 0.003189570416905888, 0.002924726617368066, 0.002540733176964986, 0.0034751664766559712]","[0.002527166840533703, 0.004206670928394473, 0.0040513936591824885, 0.0035125059273958003, 0.0047436648809396275]","[0.002471988421723264, 0.004224940712212746, 0.004166856643346676, 0.0035919089200253883, 0.004630394611881396]"
