time,open,high,low,close,Volume,Volume MA
1663963200,885884179321,910461550676,885880300312,905609765447,120510952849.69656,120483565651.01053
1663977600,905597683109,907121775999,898595916063,902202977261,120510952849.69656,120485101045.75325
1663992000,902219743525,906839733188,896537226802,898925877227,120510952849.69656,120486636440.49597
1664006400,898924765379,903028769705,896608967502,901007864733,120510952849.69656,120490689175.36276
1664020800,900963038101,907432924909,900437783213,902982093897,120510952849.69656,120494741910.22957
1664035200,902981580520,905802551221,900918730152,904069762099,120510952849.69656,120498794645.09636
1664049600,904057354132,905188060474,889965300689,892798563390,120510952849.69656,120502847379.96317
1664064000,892783055470,899528841646,892113387963,899467552642,120609021487.44016,120511803546.71712
1664078400,899462413150,902235620070,895379357332,901445619842,120609021487.44016,120520759713.47107
1664092800,901446163862,902831429000,895930855085,902024755498,120609021487.44016,120525663145.35823
1664107200,902014971865,903588274418,889233501939,895642302741,120609021487.44016,120530566577.24539
1664121600,895648780068,900193458334,887100263035,891827081858,120609021487.44016,120535470009.13254
1664136000,891833627006,891993343314,877861561590,886052753056,120609021487.44016,120540373441.0197
1664150400,886091023760,891861419828,882483392847,887883705863,139511655588.96188,121490408577.98296
1664164800,887826056856,889396100838,878100615616,886701221585,139511655588.96188,122440443714.94621
1664179200,886719599700,903119066152,884351172564,887041548414,139511655588.96188,123390478851.90947
1664193600,887048116818,903481432716,884991769168,898473547955,139511655588.96188,124340513988.87273
1664208000,898534770399,904066960041,891766980562,900919647994,139511655588.96188,125290549125.83598
1664222400,900883415623,903081922572,895630158945,902994506072,139511655588.96188,126240584262.79924
1664236800,903013506657,936575517289,901349413027,931892542209,171964716755.41464,128813272458.08513
1664251200,931862880918,938978036525,927680308839,933733731860,171964716755.41464,131385960653.37102
1664265600,933734518046,938499986019,930077808583,934646374405,171964716755.41464,133958648848.6569
1664280000,934579639146,940181187828,922473078189,922767648218,171964716755.41464,136531337043.9428
1664294400,922754461205,924448039150,884692719550,894553195114,171964716755.41464,139104025239.2287
1664308800,894550263547,898134212651,890189677496,895838300828,171964716755.41464,141676713434.5146
1664323200,895821507599,901357763550,870262641725,879974044797,159455809865.33966,143623956285.29672
1664337600,879978522260,884269140800,873069193017,880711876279,159455809865.33966,145571199136.0789
1664352000,880704026346,892035206850,870670685872,884919566615,159455809865.33966,147513538554.97388
1664366400,885006524352,904163340816,884948395025,904125322901,159455809865.33966,149455877973.86887
1664380800,904108496876,910213664497,895856859943,906214673586,159455809865.33966,151398217392.76385
1664395200,906205996149,914283146608,903635107792,903971974139,159455809865.33966,153340556811.65887
1664409600,903976084134,910837922625,900647461097,907046514368,126539901409.54918,153637100807.76434
1664424000,907069151764,909905296448,896533987193,899648782876,126539901409.54918,153933644803.8698
1664438400,899640807923,908085632557,896962484354,904803472964,126539901409.54918,153285057094.89917
1664452800,904809270522,904918956305,882497405904,899471304701,126539901409.54918,152636469385.92853
1664467200,899533169240,910163413391,894231611147,903110965139,126539901409.54918,151987881676.95792
1664481600,903093799277,911877501699,903064691160,911422647602,126539901409.54918,151339293967.98727
1664496000,911408818088,915612882166,903685831076,906054466948,135034255564.36462,151115423966.75742
1664510400,906073771440,915406660552,905906626002,913181926685,135034255564.36462,150891553965.52756
1664524800,913182004640,915991095399,905897108515,906804949190,135034255564.36462,149045030905.97507
1664539200,906795522315,930311639249,899253795619,917256923822,135034255564.36462,147198507846.42258
1664553600,917223976881,920953014114,907811745259,908211074208,135034255564.36462,145351984786.8701
1664568000,908095467938,910611836632,899103941259,905644818651,135034255564.36462,143505461727.3176
1664582400,905629705356,907455873135,903111223850,905325623509,65257651330.61055,138170108456.0774
1664596800,905332438912,905507063403,900779196530,902849544242,65257651330.61055,132834755184.83719
1664611200,902840271367,904794763142,898244243593,902708353063,65257651330.61055,128124847258.10071
1664625600,902680850489,905049564715,899675083009,901630772261,65257651330.61055,123414939331.36423
1664640000,901630061148,902158705255,894913411175,897609433659,65257651330.61055,118705031404.62776
1664654400,897600889957,899710465085,894399811701,898557787982,65257651330.61055,113995123477.89128
1664668800,898560298199,899889713654,896559749961,898508439804,71103950429.19005,109577530506.0838
1664683200,898508331151,901877615546,896922337293,898247623769,71103950429.19005,105159937534.27632
1664697600,898225551005,898970848684,886558515122,892541113381,71103950429.19005,102388139985.25836
1664712000,892455247683,894092445780,887573453195,890147027473,71103950429.19005,99616342436.2404
1664726400,890128639868,898832420423,890010161681,896045009778,71103950429.19005,96844544887.22244
1664740800,896045663766,896785871050,881284988590,884716089021,71103950429.19005,94072747338.2045
1664755200,884695195353,893733841273,880300213938,889526591399,97879195617.23837,92639712048.58896
1664769600,889533515948,893782671970,884665482232,889585198335,97879195617.23837,91206676758.97342
1664784000,889562879841,892433256102,887445905965,892286643891,97879195617.23837,89348923761.6171
1664798400,892158728864,902739262319,889269012896,897627801503,97879195617.23837,87491170764.26077
1664812800,897635594211,906682296702,896906173592,902278053459,97879195617.23837,85633417766.90445
1664827200,902297640516,908008575707,901767627037,905965518541,97879195617.23837,83775664769.54813
1664841600,905954342311,909422403830,902534268727,906623948136,107335007560.69398,82390702369.3646
1664856000,906625229686,918989912776,905208338161,918739445199,107335007560.69398,81005739969.18106
1664870400,918716521244,924585584637,913791854426,918849943487,107335007560.69398,83109607780.68524
1664884800,918842983285,929232162530,917834286998,923928304601,107335007560.69398,85213475592.18942
1664899200,923930838142,929292647743,916861082404,927997637455,107335007560.69398,87317343403.69359
1664913600,927985886863,935859112881,926252926738,931134035450,107335007560.69398,89421211215.19777
1664928000,931101823172,931773650644,925416142087,925921285758,100934556591.77736,91205056478.2561
1664942400,925948432651,930356235696,922961432120,927118789137,100934556591.77736,92988901741.31444
1664956800,927144153673,927516869324,916672649866,918343978239,100934556591.77736,94480432049.44382
1664971200,918367260218,919569529897,909066970747,918189379037,100934556591.77736,95971962357.57318
1664985600,918146091657,931910205806,916815957834,924763193143,100934556591.77736,97463492665.70255
1665000000,924750492692,927557230252,920664140114,925657915608,100934556591.77736,98955022973.83192
1665014400,925659020036,937206617572,925360785188,934368997359,106955260320.52007,100747588468.39842
1665028800,934377119081,937066734327,927425063065,929718672185,106955260320.52007,102540153962.96494
1665043200,929675373746,930718526486,924615368027,930553643350,106955260320.52007,102993957198.12901
1665057600,930524520746,933495004220,918739094471,923702987151,106955260320.52007,103447760433.2931
1665072000,923617281277,930294378542,921191764600,922958440725,106955260320.52007,103901563668.45718
1665086400,922925106862,924132214234,915139101646,918812872349,106955260320.52007,104355366903.62128
1665100800,918800075531,922210225560,918035670396,919696000267,94065400264.10893,104164677135.96481
1665115200,919648845919,920799031880,913925568808,918180272279,94065400264.10893,103973987368.30833
1665129600,918118504429,920939905049,917647041205,919672718875,94065400264.10893,103310507003.47908
1665144000,919749460638,921368424755,901949975793,907179438550,94065400264.10893,102647026638.64981
1665158400,907272355958,908293999614,899373433922,905308377068,94065400264.10893,101983546273.82056
1665172800,905296230476,910310278750,904300791678,907899246345,94065400264.10893,101320065908.9913
1665187200,907892515045,910715924220,907118883480,907383914608,56957560981.87302,98801193580.05025
1665201600,907388146827,908295933078,904837655946,907138547111,56957560981.87302,96282321251.10919
1665216000,907120962716,907792325626,904779045538,907601590773,56957560981.87302,94083471470.61398
1665230400,907601439936,907641322571,902962653869,905283662888,56957560981.87302,91884621690.11876
1665244800,905291228113,907756326513,904113592655,904799917876,56957560981.87302,89685771909.62355
1665259200,904796726320,905259769024,896147861277,901297903141,56957560981.87302,87486922129.12833
1665273600,901322401573,902454039551,898014676898,899057843798,55942889919.17583,85237338795.49826
1665288000,899072797702,902576969137,897573691591,901785055203,55942889919.17583,82987755461.86818
1665302400,901782779071,906773171289,900801178432,904804237871,55942889919.17583,80437136941.80096
1665316800,904806383330,908262127353,904506455812,907992259878,55942889919.17583,77886518421.73375
1665331200,907990695468,908534193159,902602677682,905960302922,55942889919.17583,75335899901.66653
1665345600,905967266147,906992017367,902471430743,905550793256,55942889919.17583,72785281381.59933
1665360000,905521663980,910147068486,904215226496,905606326335,89638356308.914,71919436181.01903
1665374400,905568108533,906636099614,901335446404,902755345416,89638356308.914,71053590980.43874
1665388800,902765363989,902981762513,891097506079,899562610401,89638356308.914,70832238782.67899
1665403200,899530120357,903091191211,894786915038,897241141029,89638356308.914,70610886584.91925
1665417600,897222336077,900813754299,891381178182,896541524007,89638356308.914,70389534387.15952
1665432000,896539586285,898201334084,886498214566,887266069335,89638356308.914,70168182189.39977
1665446400,887257440853,887258443922,876617260137,882019814796,93337099722.33482,70131767162.31107
1665460800,882005618428,884662227801,880265070730,883987476173,93337099722.33482,70095352135.22235
1665475200,883945087210,885839265288,881169388986,885440544717,93337099722.33482,71914329072.24544
1665489600,885469820466,890183885238,875834195115,887627505877,93337099722.33482,73733306009.26852
1665504000,887632259162,889165842806,877824388373,880583841591,93337099722.33482,75552282946.2916
1665518400,880573131605,883230421732,878854431224,881274267741,93337099722.33482,77371259883.31468
1665532800,881335963067,885011423000,879864345186,882015395763,78589368131.87645,78452850240.81485
1665547200,882006144101,888861734381,881885099944,885795496188,78589368131.87645,79534440598.31503
1665561600,885776967620,889612040903,884990709356,886237206323,78589368131.87645,80666764508.95006
1665576000,886237201160,888237176985,880614587457,886633803895,78589368131.87645,81799088419.5851
1665590400,886640935576,886715858837,881278105873,885554675980,78589368131.87645,82931412330.22012
1665604800,885533927500,888142011734,884575052811,885069323180,78589368131.87645,84063736240.85516
1665619200,885048572850,886409977324,876473690672,879742519805,146198834067.57144,88576533448.27495
1665633600,879724541036,880264896558,867025420741,870800502590,146198834067.57144,93089330655.69473
1665648000,870794665851,872106590544,848604260561,859676635454,146198834067.57144,95917354543.62761
1665662400,859676341804,873916538556,839116449323,870877817461,146198834067.57144,98745378431.56049
1665676800,870880635302,891040349070,869012323951,886938274064,146198834067.57144,101573402319.49336
1665691200,886926216491,891774059427,886397370428,887004566984,146198834067.57144,104401426207.42624
1665705600,886956640876,909855094881,885246265976,906427387333,117975322069.49878,105818274495.45547
1665720000,906278196147,906881361340,897702625353,900410185907,117975322069.49878,107235122783.48471
1665734400,900230106108,904512755651,897253561799,898834777260,117975322069.49878,108467033900.84291
1665748800,898854623958,908722297866,888610091196,889648197253,117975322069.49878,109698945018.20111
1665763200,889659539807,891075570770,881043022992,882511079150,117975322069.49878,110930856135.55933
1665777600,882451087473,884557628716,877959078960,882647415077,117975322069.49878,112162767252.91753
1665792000,882604897733,884658824478,880968538325,884390550287,59173788726.16424,110454601703.10901
1665806400,884393209469,884635189516,881050139254,882386901074,59173788726.16424,108746436153.30049
1665820800,882278766636,882542729846,875932448477,881693288266,59173788726.16424,107775657183.01488
1665835200,881576062138,882830289408,878405391328,880996944103,59173788726.16424,106804878212.72928
1665849600,881015292048,882523828379,878050749992,879056516597,59173788726.16424,105834099242.44366
1665864000,879055543080,879569685471,872777015411,876285069479,59173788726.16424,104863320272.15805
1665878400,876281140317,881467546935,876214279239,879144203656,63525247046.80632,104110114217.90456
1665892800,879134299145,881235941741,879051140296,879696670700,63525247046.80632,103356908163.65105
1665907200,879692447240,882417288754,878333956293,880365140631,63525247046.80632,99223228812.6128
1665921600,880369795837,880596458812,878051972830,880131491726,63525247046.80632,95089549461.57454
1665936000,880136499013,889021656917,877595364982,888988972206,63525247046.80632,90955870110.53629
1665950400,888956034807,891145362826,879357817706,885430163005,63525247046.80632,86822190759.49802
1665964800,885421687514,886840128457,880710744080,882338509954,86907548434.62497,83857626477.8507
1665979200,882339261424,887855771795,881247761025,887369594130,86907548434.62497,80893062196.20337
1665993600,887371534849,895275500646,885269196975,892431101808,86907548434.62497,79339673514.45969
1666008000,892478344213,901348749664,890594559669,896581543331,86907548434.62497,77786284832.71599
1666022400,896615707692,898001413717,893101479004,895962461455,86907548434.62497,76232896150.9723
1666036800,895997722043,901073883169,895844231567,898346024886,86907548434.62497,74679507469.2286
1666051200,898370913305,901860407691,895164342415,898085816225,94130302654.4084,73487256498.47409
1666065600,898121422020,902275992970,897204394681,901457769042,94130302654.4084,72295005527.71957
1666080000,901483900152,901627280652,892613990249,896474018823,94130302654.4084,74042831224.13179
1666094400,896521782638,900324556483,885221145163,888790218856,94130302654.4084,75790656920.54399
1666108800,888820344015,891612060541,878245423802,883515554944,94130302654.4084,77538482616.9562
1666123200,883560800196,891967033418,883128723192,888108301680,94130302654.4084,79286308313.36841
1666137600,888102618329,889379552437,882844100687,884660860214,76169948824.34454,80136116318.27742
1666152000,884680226989,885014677492,878605567928,881985878574,76169948824.34454,80985924323.18643
1666166400,881987011006,884357203180,878635480367,880873491446,76169948824.34454,81618159412.06332
1666180800,880876573984,884693392160,876614602322,883785024627,76169948824.34454,82250394500.94023
1666195200,883764184674,884102357389,877646019051,881752093186,76169948824.34454,82882629589.81714
1666209600,881770161137,882695378925,872549443032,874588349393,76169948824.34454,83514864678.69405
1666224000,874605949004,875900736462,867513482759,872017144342,79984061249.37306,84337805388.82237
1666238400,872021071883,878738956661,871819046891,877252330047,79984061249.37306,85160746098.95071
1666252800,877258350491,880672145884,875502898022,879644132850,79984061249.37306,84814571739.68811
1666267200,879626633721,884494924887,876253304448,880361938257,79984061249.37306,84468397380.4255
1666281600,880352231252,880375917299,867761718932,871087985234,79984061249.37306,84122223021.16292
1666296000,871033933635,872382457528,865371991549,870279244643,79984061249.37306,83776048661.90031
1666310400,870232001113,873556594155,866554459811,870591083582,99347002190.79362,84398021349.70876
1666324800,870609397763,871486257955,867358813480,868520188687,99347002190.79362,85019994037.51718
1666339200,868513684010,868602730408,861911873378,863734137385,99347002190.79362,85280829014.33646
1666353600,863710812790,874333229189,853429641586,874308771670,99347002190.79362,85541663991.15572
1666368000,874413356757,878637430498,872911244300,877008017258,99347002190.79362,85802498967.97498
1666382400,877000243471,878835480550,874954960514,876611056148,99347002190.79362,86063333944.79424
1666396800,876622606365,877867816509,873810220691,875357998421,57317043556.5079,84222670989.8992
1666411200,875357027061,876114654805,873729626980,875881417901,57317043556.5079,82382008035.00418
1666425600,875889653695,878789050762,875662465228,878511090921,57317043556.5079,81439362771.61234
1666440000,878518765096,882232480573,877166294776,881193582668,57317043556.5079,80496717508.2205
1666454400,881181253843,881862677038,877140514386,879590391873,57317043556.5079,79554072244.82867
1666468800,879602418870,881790741758,879073554335,880308746194,57317043556.5079,78611426981.43684
1666483200,880322353416,881258914342,877708369591,880270370983,74704326368.76273,78538145858.65775
1666497600,880280025659,881323496577,877934216220,878356181114,74704326368.76273,78464864735.87866
1666512000,878376289479,879519986868,875111165064,875902801867,74704326368.76273,78200877991.84814
1666526400,875893885653,879910571414,873301357422,879080708197,74704326368.76273,77936891247.81763
1666540800,879073438523,890731555022,878183556264,890444176070,74704326368.76273,77672904503.78711
1666555200,890439977999,901425777751,888698662486,898334308420,74704326368.76273,77408917759.75659
1666569600,898336129440,900439281001,889016517010,889919294721,97347966831.54597,78277113038.86523
1666584000,889898476028,889988058124,885203520521,886980108690,97347966831.54597,79145308317.97388
1666598400,886981732713,892946381943,885536387070,892572482843,97347966831.54597,79045356550.01149
1666612800,892576185316,893106695332,880692626976,887499357608,97347966831.54597,78945404782.0491
1666627200,887470247595,893216215989,883783575954,889419456697,97347966831.54597,78845453014.0867
1666641600,889411460642,893101448739,887508981333,888282896741,97347966831.54597,78745501246.12431
1666656000,888254483398,890337286532,885034255420,889868671863,157704514178.7726,81663376845.52327
1666670400,889863955461,891024061875,887686619901,888670554713,157704514178.7726,84581252444.92221
1666684800,888665346179,889111890068,885015462687,887867540065,157704514178.7726,89600625976.03546
1666699200,887861894226,913735482587,886705390451,910854255504,157704514178.7726,94619999507.14871
1666713600,910853198947,945522153839,910828186252,938889484804,157704514178.7726,99639373038.26195
1666728000,938834588168,939601729728,924189379197,928185959292,157704514178.7726,104658746569.3752
1666742400,928145823960,938888215065,927446990359,936262303848,192158466827.66953,111400817732.93327
1666756800,936240346557,944449827833,932877106616,943201175998,192158466827.66953,118142888896.49136
1666771200,943157920023,958821985271,940479631830,951132967579,192158466827.66953,124015595919.43669
1666785600,951070829387,966870138927,937782402993,956908675495,192158466827.66953,129888302942.38203
1666800000,956962758366,961385919480,949480994047,957899257729,192158466827.66953,135761009965.32736
1666814400,957980797943,964768681403,954466805698,959553542217,192158466827.66953,141633716988.2727
1666828800,959580931094,964236468363,952082543134,958926099150,164611692158.10138,146129085277.73965
1666843200,958960526886,966199616788,957716258398,959287032296,164611692158.10138,150624453567.2066
1666857600,959283821845,960900166239,949621393697,955043236825,164611692158.10138,153987639833.53436
1666872000,955009684332,962581014483,947887401039,951923745441,164611692158.10138,157350826099.86215
1666886400,952019611069,960132805455,949371806795,957985196404,164611692158.10138,160714012366.18994
1666900800,958105532242,958421883033,936739365944,940155229714,164611692158.10138,164077198632.51773
1666915200,940264671906,942787742559,934028541753,938415073933,148202565293.40674,166619928555.61078
1666929600,938489733792,940897408639,929233041667,930240009694,148202565293.40674,169162658478.7038
1666944000,930419434163,938766971276,929175474992,935369551983,148202565293.40674,168687561034.43552
1666958400,935509252094,954145643842,928931169792,951189059407,148202565293.40674,168212463590.16724
1666972800,951287218169,964051121189,950816308753,959111355671,148202565293.40674,167737366145.89896
1666987200,959239519615,965178383302,957766081507,959526993407,148202565293.40674,167262268701.63068
1667001600,959644863054,970547476062,957589004022,970378460077,164937487319.11612,167623917358.64786
1667016000,970491779851,972283918243,964718833013,972165406549,164937487319.11612,167985566015.66504
1667030400,972287886334,990019596967,971446356597,973630945196,164937487319.11612,166624517040.23737
1667044800,973750036320,988952870957,972384760036,986609525763,164937487319.11612,165263468064.80972
1667059200,986719712246,998543850666,980326776731,983622231930,164937487319.11612,163902419089.38205
1667073600,983737259472,987261569568,975311050795,981620826658,164937487319.11612,162541370113.9544
1667088000,981746985428,983778271088,975780642673,982958028653,127541928252.1762,159310543185.17975
1667102400,983036788272,990802033645,981807621362,988164697172,127541928252.1762,156079716256.4051
1667116800,988266103352,989542909397,974606380235,980662641924,127541928252.1762,154226228061.10883
1667131200,980758821789,981383713547,970397339807,971426693903,127541928252.1762,152372739865.81256
1667145600,971539391017,975611134612,968045302280,972845741184,127541928252.1762,150519251670.5163
1667160000,972939328936,976715871142,965709294445,972430284978,127541928252.1762,148665763475.22003
1667174400,972511885299,976106643076,962710610341,970405190536,160483065769.20184,148459332155.77502
1667188800,970499677559,973997701490,965831984666,971142202090,160483065769.20184,148252900836.33002
1667203200,971250018950,988817957777,966408332559,984483215223,160483065769.20184,148866925860.11978
1667217600,984457310466,986076251648,959846653084,968213023811,160483065769.20184,149480950883.90952
1667232000,968322510693,974111084864,964265929550,966725338095,160483065769.20184,150094975907.69928
1667246400,966837270029,973103919309,964290748492,971777347154,160483065769.20184,150709000931.489
1667260800,971870718910,980029551514,969235297325,974384175913,136702360809.70796,150133990707.30408
1667275200,974364332214,983263706503,972610921740,979864384065,136702360809.70796,149558980483.11914
1667289600,979817272790,986911465553,974786946260,976800961319,136702360809.70796,148147224157.64874
1667304000,976678457841,978476084905,965900253941,970991920525,136702360809.70796,146735467832.1783
1667318400,970859543829,974529384943,967450390449,971564066620,136702360809.70796,145323711506.70792
1667332800,971440363195,974431843624,970250715879,972199095000,136702360809.70796,143911955181.2375
1667347200,972086738168,975522433176,968482722366,974326800138,184817163610.505,144905938995.80695
1667361600,974336144811,976942992078,961909219575,965862808888,184817163610.505,145899922810.37637
1667376000,965902836083,971806596738,956942297478,963259906128,184817163610.505,148763684578.2928
1667390400,963290647613,966003029889,959554092355,963440870533,184817163610.505,151627446346.20923
1667404800,963449991672,985894616663,952625325209,957376245117,184817163610.505,154491208114.12567
1667419200,957305875015,958356770284,945299596769,951570087140,184817163610.505,157354969882.04208
1667433600,951568563975,965462578669,950144929400,964074249417,142817250952.04068,158118736017.0353
1667448000,964044936388,969773239037,964044102167,964990247333,142817250952.04068,158882502152.0285
1667462400,964990939889,969071292535,954559228688,957511138085,142817250952.04068,157999211411.17047
1667476800,957506359064,966076547771,952262178310,961599752655,142817250952.04068,157115920670.3124
1667491200,961594696181,964717964395,959363044447,962773929320,142817250952.04068,156232629929.45435
1667505600,962728399203,963008864376,954088798169,956214775359,142817250952.04068,155349339188.59628
1667520000,956251282331,966980299627,954183856907,966935869000,206600300933.956,157655200946.834
1667534400,966956297161,983016418505,965859098142,981784319166,206600300933.956,159961062705.07172
1667548800,981772780149,986355119895,979312257852,979675225736,206600300933.956,163455959711.28412
1667563200,979698773312,1014435946215,972844260747,994538522540,206600300933.956,166950856717.49652
1667577600,994537211051,1006879337434,988340674759,1006830270411,206600300933.956,170445753723.70892
1667592000,1006830854559,1011002471846,1004911870059,1009330181663,206600300933.956,173940650729.92133
1667606400,1009365777690,1019834810670,1006355559529,1017506670578,132912758819.40051,173751170630.40594
1667620800,1017497350099,1020951139517,1015759040820,1019411857183,132912758819.40051,173561690530.89056
1667635200,1019415988581,1019426528672,1010157596230,1017856038796,132912758819.40051,170966470291.33536
1667649600,1017860794893,1018678535232,1006976501635,1014242132640,132912758819.40051,168371250051.78012
1667664000,1014239649148,1017372724573,1010097347259,1013429335702,132912758819.40051,165776029812.2249
1667678400,1013450277540,1014840599901,1006607646442,1010237282787,132912758819.40051,163180809572.66968
1667692800,1010284706336,1012742178733,1003477816823,1007396662417,118036194687.4728,159841761126.51807
1667707200,1007389791066,1008587111082,1002961406012,1006451032620,118036194687.4728,156502712680.36646
1667721600,1006401687900,1011417440806,1003263060744,1006271703566,118036194687.4728,155263659867.13806
1667736000,1006270780969,1009882251011,1003991968692,1006659426254,118036194687.4728,154024607053.90967
1667750400,1006743477617,1008085860282,999369937820,1001445690258,118036194687.4728,152785554240.68127
1667764800,1001388053113,1001720064150,980909692701,981996871518,118036194687.4728,151546501427.45288
1667779200,981813446954,991718948562,978927289688,986912258575,168179642307.43063,152814620995.22238
1667793600,986914053663,988315698247,968507676981,969219960475,168179642307.43063,154082740562.99188
1667808000,969197651022,982438188795,967823568060,979688410526,168179642307.43063,152161707631.66562
1667822400,979689304071,985206970886,974962967349,985114505084,168179642307.43063,150240674700.33936
1667836800,985111416250,991799863258,979214722637,989394148823,168179642307.43063,148319641769.0131
1667851200,989404886927,991513535216,963866775542,974878465341,168179642307.43063,146398608837.68683
1667865600,974876228104,979454442284,946582137552,948171526654,385040632792.5364,155320625430.6158
1667880000,947943620478,952411469267,911952616253,937478327041,385040632792.5364,164242642023.54483
1667894400,937442942728,939167070187,928176740877,932122295526,385040632792.5364,176849035722.2016
1667908800,932122558009,935539191317,912738057689,926562187201,385040632792.5364,189455429420.8584
1667923200,926525733396,983489142056,816393909512,864675806937,385040632792.5364,202061823119.5152
1667937600,864546973179,882670881092,847804633499,876334232754,385040632792.5364,214668216818.17197
1667952000,876287321423,879919491515,849517625797,862596449405,335620744492.7629,224803616101.8401
1667966400,862544972616,867848718727,852618853989,854355750351,335620744492.7629,234939015385.5082
1667980800,854427811848,854881115907,801554517118,833543542151,335620744492.7629,245818242875.7727
1667995200,833584411678,843645701697,798675184773,803853851281,335620744492.7629,256697470366.0372
1668009600,803851389255,813990253817,779886775688,796038652214,335620744492.7629,267576697856.3017
1668024000,796056371249,800438720821,742339404707,754178598501,335620744492.7629,278455925346.5662
1668038400,754299916749,788841022665,747497519325,782013240615,272464923563.4012,286177361790.3627
1668052800,781853307081,801681393884,776842896492,796692349431,272464923563.4012,293898798234.15906
1668067200,796707153917,803695632141,776200080857,779817098897,272464923563.4012,299113062296.95764
1668081600,779784165217,856804489476,778993239494,844564235774,272464923563.4012,304327326359.75616
1668096000,844602356866,859900162873,822321159669,837237352886,272464923563.4012,309541590422.5547
1668110400,837262075970,860340301304,833266157225,841598466249,272464923563.4012,314755854485.3532
1668124800,841598669818,844937598836,806561103523,813361187981,177174467659.06396,315205595752.9349
1668139200,813441097948,833001811710,810562277402,830101500239,177174467659.06396,315655337020.5165
1668153600,830060218077,835780168122,824110428136,828973802200,177174467659.06396,305262028763.8429
1668168000,829007375139,838800110364,788686297242,810246251149,177174467659.06396,294868720507.16925
1668182400,810282344025,817728644027,796932104477,810822073140,177174467659.06396,284475412250.4956
1668196800,810893230356,821238551133,798621986840,819299812741,177174467659.06396,274082103993.82196
1668211200,819276754723,820711105620,805688381670,809026734022,98490058695.35632,259754575288.96298
1668225600,809043121963,810552405927,792990420288,806052750363,98490058695.35632,245427046584.104
1668240000,806062323170,810653393984,800793494324,806660672013,98490058695.35632,233570512294.2337
1668254400,806737099867,812136320791,802032876605,809218060983,98490058695.35632,221713978004.36337
1668268800,809248244431,810951338983,804709783734,807530829990,98490058695.35632,209857443714.49307
1668283200,807528408653,807617412001,800449547924,803138613892,98490058695.35632,198000909424.62274
1668297600,803181402980,810493796968,801807092458,810082954423,94668570833.23325,185953300741.6463
1668312000,810092563692,810845799267,792870918170,800405870008,94668570833.23325,173905692058.66983
1668326400,800430056862,800996313556,785918779848,795183190998,94668570833.23325,165015874422.16144
1668340800,795183587739,798591224689,789686859881,792178579587,94668570833.23325,156126056785.653
1668355200,792210316600,793282675680,785038015522,789496293962,94668570833.23325,147236239149.14462
1668369600,789454903538,790103081354,777109993236,782472934430,94668570833.23325,138346421512.63623
1668384000,782444397506,785150331303,760196210399,769068633239,153949592621.13565,132420654965.52295
1668398400,769096876218,799874967266,757871489489,799211158559,153949592621.13565,126494888418.40967
1668412800,799346955412,804672525718,794065123338,798131598834,153949592621.13565,125333644666.51326
1668427200,798130491509,814185447752,785352850062,790514141624,153949592621.13565,124172400914.61685
1668441600,790565570789,791604175945,775240994560,777292253145,153949592621.13565,123011157162.72043
1668456000,777188599780,795963531609,775945844849,793082804626,153949592621.13565,121849913410.82402
1668470400,793070505958,802278117800,789427782768,800269047617,113338661485.42175,118658123102.14192
1668484800,800297114075,804875584936,794654106670,802980842394,113338661485.42175,115466332793.45981
1668499200,802976451104,807520530266,798428599349,800478744559,113338661485.42175,116208762932.96309
1668513600,800499367624,813538627860,798888445130,808038462024,113338661485.42175,116951193072.46635
1668528000,808098838803,811226469828,792818609644,801962701529,113338661485.42175,117693623211.96964
1668542400,801992440079,804672156481,797859494258,802763198790,113338661485.42175,118436053351.4729
1668556800,802776940103,808222883126,799437216621,807851668518,107891873102.84393,118906144071.84726
1668571200,807852707627,808037850578,801012875545,802082968981,107891873102.84393,119376234792.22163
1668585600,802136650253,802950575247,791552266498,792966533515,107891873102.84393,120037399905.70215
1668600000,793034784901,793489518764,778608139391,779885779789,107891873102.84393,120698565019.18266
1668614400,780117889985,789561779436,777817850474,785929901820,107891873102.84393,121359730132.66318
1668628800,786044908058,793108260678,784059224095,790056716899,107891873102.84393,122020895246.1437
1668643200,790261790281,793987201588,783963404821,784670359989,88917631775.66293,121733348293.26518
1668657600,784770666048,789091359347,779493320238,786843621996,88917631775.66293,121445801340.38667
1668672000,786965494078,788376966030,779663772552,785159835603,88917631775.66293,118194203298.11304
1668686400,785161359702,789504100331,777389776647,781679200765,88917631775.66293,114942605255.8394
1668700800,781657206376,789910255889,780750503012,785678151756,88917631775.66293,111691007213.56577
1668715200,785661210392,790074587425,785435140651,786689923618,88917631775.66293,108439409171.29213
1668729600,786692594078,799372806010,786347796069,795215921122,81321833155.87839,104808021198.02927
1668744000,795007757869,795238338682,791112840925,791490325567,81321833155.87839,101176633224.76639
1668758400,791478477120,795613044517,788701663416,792857436042,81321833155.87839,99575791808.28923
1668772800,792855106214,795426249862,787492840151,789391579943,81321833155.87839,97974950391.81206
1668787200,789395861241,791017685704,784227487695,787908955319,81321833155.87839,96374108975.33488
1668801600,787914831491,791022048418,787251925626,790156529786,81321833155.87839,94773267558.85771
1668816000,790176891596,790404025875,784601242781,787142875696,55654686795.47701,91889068824.36047
1668830400,787134058856,787992026961,782732226207,785272673188,55654686795.47701,89004870089.86324
1668844800,785255961748,787905750023,784314636819,787896840560,55654686795.47701,86393010774.49489
