rmse,mae,time_this_iter_s,done,training_iteration,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,experiment_tag,config/hidden_dim,config/n_rnn_layers,config/training_length,config/input_chunk_length,config/n_epochs,config/batch_size,config/dropout,config/output_chunk_length,config/model_name,config/pl_trainer_kwargs/enable_progress_bar,config/pl_trainer_kwargs/accelerator
0.0013175662642969685,0.001049201609110057,14.107236623764038,True,1,2023-06-27_02-27-11,1687825631,14.107236623764038,1754286,cs02.science.uu.nl,131.211.30.52,14.107236623764038,1,"11_batch_size=32,dropout=0.0185,hidden_dim=25,input_chunk_length=12,n_epochs=75,n_rnn_layers=1,training_length=25",25,1,25,12,75,32,0.018454123874455726,1,RNN,False,auto
0.0017552239598169757,0.0013716193824682456,12.424830436706543,True,1,2023-06-27_02-28-19,1687825699,12.424830436706543,1754976,cs02.science.uu.nl,131.211.30.52,12.424830436706543,1,"12_batch_size=64,dropout=0.0851,hidden_dim=25,input_chunk_length=6,n_epochs=50,n_rnn_layers=3,training_length=50",25,3,50,6,50,64,0.08510402111112586,1,RNN,False,auto
0.0013163950728618129,0.0010643703786948695,12.20472002029419,True,1,2023-06-27_02-29-26,1687825766,12.20472002029419,1755306,cs02.science.uu.nl,131.211.30.52,12.20472002029419,1,"13_batch_size=64,dropout=0.1678,hidden_dim=25,input_chunk_length=24,n_epochs=25,n_rnn_layers=2,training_length=25",25,2,25,24,25,64,0.16781904193773045,1,RNN,False,auto
0.0013001902218120968,0.0010501916205996862,14.570093154907227,True,1,2023-06-27_02-29-29,1687825769,14.570093154907227,1755308,cs02.science.uu.nl,131.211.30.52,14.570093154907227,1,"14_batch_size=16,dropout=0.4855,hidden_dim=25,input_chunk_length=3,n_epochs=50,n_rnn_layers=2,training_length=50",25,2,50,3,50,16,0.4854736081328216,1,RNN,False,auto
0.0014003622080468966,0.0011587229267933398,14.538568258285522,True,1,2023-06-27_02-29-29,1687825769,14.538568258285522,1755310,cs02.science.uu.nl,131.211.30.52,14.538568258285522,1,"15_batch_size=16,dropout=0.4855,hidden_dim=25,input_chunk_length=3,n_epochs=50,n_rnn_layers=2,training_length=50",25,2,50,3,50,16,0.4854736081328216,1,RNN,False,auto
0.0013574049135813455,0.0010249413169703089,14.505231142044067,True,1,2023-06-27_02-29-29,1687825769,14.505231142044067,1755313,cs02.science.uu.nl,131.211.30.52,14.505231142044067,1,"16_batch_size=16,dropout=0.4855,hidden_dim=25,input_chunk_length=3,n_epochs=50,n_rnn_layers=2,training_length=50",25,2,50,3,50,16,0.4854736081328216,1,RNN,False,auto
0.001407831697282224,0.0010744607518001887,14.107683658599854,True,1,2023-06-27_02-30-37,1687825837,14.107683658599854,1756001,cs02.science.uu.nl,131.211.30.52,14.107683658599854,1,"17_batch_size=16,dropout=0.4855,hidden_dim=25,input_chunk_length=3,n_epochs=50,n_rnn_layers=2,training_length=50",25,2,50,3,50,16,0.4854736081328216,1,RNN,False,auto
0.0013593525451382922,0.0011093360794856865,16.557030200958252,True,1,2023-06-27_02-31-49,1687825909,16.557030200958252,1756335,cs02.science.uu.nl,131.211.30.52,16.557030200958252,1,"18_batch_size=16,dropout=0.0225,hidden_dim=25,input_chunk_length=9,n_epochs=100,n_rnn_layers=1,training_length=25",25,1,25,9,100,16,0.022476408229660953,1,RNN,False,auto
0.0013464973160973758,0.001095852565431871,12.808061838150024,True,1,2023-06-27_02-31-45,1687825905,12.808061838150024,1756337,cs02.science.uu.nl,131.211.30.52,12.808061838150024,1,"19_batch_size=16,dropout=0.4544,hidden_dim=25,input_chunk_length=24,n_epochs=25,n_rnn_layers=1,training_length=75",25,1,75,24,25,16,0.4544317926426258,1,RNN,False,auto
0.001408298487734235,0.0011697604966548081,12.780102968215942,True,1,2023-06-27_02-31-45,1687825905,12.780102968215942,1756339,cs02.science.uu.nl,131.211.30.52,12.780102968215942,1,"20_batch_size=16,dropout=0.4544,hidden_dim=25,input_chunk_length=24,n_epochs=25,n_rnn_layers=1,training_length=75",25,1,75,24,25,16,0.4544317926426258,1,RNN,False,auto
