,RandomForest,XGB,LightGBM,Prophet,NBEATS,RNN,LSTM,GRU,TCN,TFT,NHiTS,ARIMA,TBATS
LTC,"[0.0007349311715615306, 0.0006913693334453471, 0.0006535223686381449, 0.0009262253156653124, 0.0005287954894470544]","[0.0009353175301199793, 0.0009345613698556148, 0.0008939023234942683, 0.0010134579083192106, 0.0008477311101158549]","[0.0007113665106979489, 0.0006666168910035758, 0.0005966614772707977, 0.0008988905249443239, 0.0004851375887648337]","[0.0007027299917371362, 0.0006746311587052263, 0.0005975853900802157, 0.0009029879487880853, 0.0004896729794487508]","[0.0007762283720401373, 0.000717176883142892, 0.0006078023834980371, 0.0008739924532868593, 0.000520940495651217]","[0.0007240645817003504, 0.0006819795000778665, 0.0007194625071199747, 0.0009302717512658341, 0.00048531778990507454]","[0.0007123989426484722, 0.0006667352708378799, 0.0006055443450311968, 0.0009027870068287835, 0.0005000477235700064]","[0.0007305321673480039, 0.0006670851930722675, 0.0007020795004762981, 0.0009945610308154948, 0.0005684072051342535]","[0.0007779274377362805, 0.0007373880662908108, 0.000721029345723405, 0.001033842540401868, 0.00052709711212165]","[0.0011539895290380714, 0.001147302320384776, 0.000783353181692336, 0.0010780376193023971, 0.0007649411019219543]","[0.0007969055268168535, 0.0007390312676449719, 0.0007013094560465988, 0.0010754669624150148, 0.0005706069944901893]","[0.0007236103421168587, 0.0006837276951405948, 0.0005993590317347325, 0.0009240588877168599, 0.0004858072546002966]","[0.0007092172133498426, 0.0006754440093214059, 0.0005971928909465617, 0.0009027202600780864, 0.00048452782161188275]"
TRX,"[0.00023060050087962637, 0.0002895254273524932, 0.00041080361092536634, 0.0004860504985678586, 0.0002791278282947092]","[0.000273429940884443, 0.00034674500897534594, 0.0004335135258114546, 0.0005927669788740867, 0.0003562650738690877]","[0.00022504259225243647, 0.0002868680706891587, 0.00040178935325547104, 0.00046313009601598235, 0.00026984539439743653]","[0.00022743168266723491, 0.00029010629969289414, 0.0004005111470859817, 0.0004659220877156913, 0.0002710768066872912]","[0.0002551228835792498, 0.0003197364984138409, 0.00047421169754605227, 0.0005136512418248876, 0.0003222030432400068]","[0.0002404405575263319, 0.0002980560012936585, 0.00040208752315976966, 0.0004634222328517599, 0.00027498592325784116]","[0.00022954573772980782, 0.00029579031036282137, 0.00040637407625983686, 0.00047751950809238976, 0.0002869255559017249]","[0.00025526756097956363, 0.00030303192536618314, 0.0004013585173727796, 0.00046541518583920975, 0.0002737786400025631]","[0.0002298129157288629, 0.00028953098603282936, 0.00040198874287518795, 0.00046978287376483194, 0.00027139523936185457]","[0.0005042994056715769, 0.0004106485759436147, 0.00046622515084175165, 0.0005394518124150381, 0.0004759497245595205]","[0.0003062739645533329, 0.0003248655621576925, 0.0004243878112171153, 0.0005110842198431855, 0.0003295535318930093]","[0.0002542776331875505, 0.0003175516123737316, 0.00043981526708910276, 0.0004812345263988869, 0.00029362024375984203]","[0.00022487436460460217, 0.00028964884569628095, 0.00039905693583795954, 0.0004681879531508472, 0.00027326488276515194]"
ATOM,"[0.0008954992692426536, 0.0008107435537833133, 0.0006490607079927279, 0.0009136523421529621, 0.0006941774484211677]","[0.0011845277499344894, 0.0008809699597828403, 0.0007387742482675136, 0.0010040676937798031, 0.0007241876262331263]","[0.000932394945162984, 0.0008074242195313619, 0.0007138794184317807, 0.0009222079253901172, 0.000716559569606483]","[0.0012266173914242914, 0.0011282168342645286, 0.000715051033856, 0.0010226054689609079, 0.0006855186372814634]","[0.0012419544547497396, 0.0008592824049227672, 0.0008589629511212656, 0.0010138081751694167, 0.0008613947793829284]","[0.0009155082838226827, 0.0007653827919009447, 0.000899088790278085, 0.0009588395843337532, 0.0007026664424017265]","[0.0009150441847973801, 0.0007913053226546164, 0.0006611313504177353, 0.0009302571465441107, 0.0006993821158958758]","[0.0009036188395222888, 0.0008030273842930836, 0.0007035795994700481, 0.0009378417139428761, 0.0006904476520325583]","[0.0009634767514832909, 0.0009116023964010554, 0.0008169773515663213, 0.00109710075071046, 0.0007657271746599708]","[0.0016223507974895575, 0.001644583975026555, 0.001224622541204427, 0.0012613915080666185, 0.0010002324238049419]","[0.0011248636919203123, 0.0008819391639735922, 0.0007463060988705339, 0.0010016188433371424, 0.0007624507156419165]","[0.0009796921981261157, 0.0008350642232268704, 0.0007096829479859426, 0.00097869436779399, 0.000711699462671851]","[0.0009239661795490426, 0.0007895011724480897, 0.000655965234454633, 0.0009425777009791682, 0.0006877516579685423]"
XMR,"[0.0005018547108165618, 0.0005620589174818222, 0.0005829915210023948, 0.0007380204797051279, 0.0004158009073145691]","[0.0005842416119225634, 0.0006034379313842033, 0.0007152946880229111, 0.0008036095740538617, 0.0005368129842877352]","[0.0005007814137889677, 0.0005477809626519283, 0.0005721214239125059, 0.0007236630704149625, 0.00040907641803711954]","[0.0005407112667773984, 0.0005585896100585995, 0.0005889808447556532, 0.000728584666774476, 0.0004150253340462757]","[0.0005493321647002542, 0.0005752598726629634, 0.0006407028119601165, 0.0007671269730906294, 0.0004368941564280743]","[0.0005147129117993323, 0.000598404226401326, 0.0005832383989921485, 0.0007124603647614722, 0.0004126718021907968]","[0.0005201369163921148, 0.0005450099846202432, 0.0005729899693769884, 0.0007249758792213218, 0.0004224878228415944]","[0.000644778715415301, 0.0006588127074593331, 0.000733614277111911, 0.0007518643655067664, 0.0004675344963026201]","[0.0005040732485738111, 0.000551749795930716, 0.0005744287160527347, 0.000705271394853034, 0.0004099613706649039]","[0.0008950439961417798, 0.0009841268974241787, 0.000829488701754089, 0.0009040668040716479, 0.0006134315238952501]","[0.0006880522361684207, 0.0007454855405445196, 0.0006816419001501059, 0.000832720523314837, 0.0004915067478149656]","[0.0005985806123291518, 0.0006222046990790047, 0.0006119799090779769, 0.0007111545781312479, 0.0004465727762161066]","[0.0005053971922013994, 0.0005433976069515402, 0.0005914044007022476, 0.0007195200426656073, 0.00041124932125462976]"
VET,"[0.0008897788111814189, 0.0006993582453055261, 0.000760592303468794, 0.0008979725934864965, 0.0004899541290185808]","[0.0010230942120092533, 0.0008973030624765017, 0.0008896725123270884, 0.000942438192842764, 0.0006363184520064108]","[0.0008550029115489944, 0.0006890046834221517, 0.0007349612218045566, 0.0008776330149274027, 0.0006420760566724883]","[0.0008669299410217523, 0.0006977580870593585, 0.0007406022214383069, 0.0008846456156321104, 0.0004883873695627243]","[0.0009356519251306572, 0.0007378031697368944, 0.0007903727303362568, 0.0009382439939691269, 0.0005678731994645347]","[0.0008959408981037922, 0.0007012884040619941, 0.0007520675799754387, 0.0008755370751048525, 0.0004898684247912511]","[0.0008549807828002637, 0.0006889903382596731, 0.0007412071239270162, 0.000877443192155736, 0.0004867388943315421]","[0.0008544784988128995, 0.0006885977886472449, 0.0007395405185694189, 0.0008801666418472024, 0.0004887514222344822]","[0.0008604246194841881, 0.0006824643130636214, 0.0007655084671999701, 0.0008710373265118168, 0.00048420462155024266]","[0.0014334021141551672, 0.0010907851505757068, 0.0010010186956590703, 0.0010615352018821347, 0.0007942409759433927]","[0.0010313197187080802, 0.0007598601080691346, 0.0008422348196818627, 0.0010023333333805432, 0.0005893950259173713]","[0.0009572845256403205, 0.0007627907825497515, 0.0007571922775146654, 0.0008856021099489886, 0.0005336877107533886]","[0.0008598616083235022, 0.0007038527420883202, 0.0007482405899439835, 0.0008885690720479232, 0.0004932522121169635]"
ALGO,"[0.0009059486345020985, 0.0009022268755720245, 0.0011173968634391475, 0.001016043130664314, 0.0005740374957390445]","[0.001090488971930803, 0.0009166299077720723, 0.0011885356691600875, 0.0011648807753817372, 0.0006470359257307368]","[0.0008730335115067835, 0.0008380982750667062, 0.0010809587232107492, 0.001016375434074876, 0.0005418975230365501]","[0.0008966813092894898, 0.0008309620702470426, 0.0010726971151373374, 0.001034144781260894, 0.0005533169000652797]","[0.0009693366547304971, 0.001004751006548185, 0.001354509969883647, 0.0012636951862355689, 0.0005848626981191866]","[0.0009560930819530906, 0.0008377822766922817, 0.001172762685825849, 0.0010325481795192886, 0.0005537618105363732]","[0.0008834321461035016, 0.000833673851516159, 0.001066383086745582, 0.001044673720544222, 0.0005451640602222701]","[0.0008771534818676068, 0.0008309377550760505, 0.0010711393866136634, 0.0010108047052590713, 0.0005548766227503069]","[0.0008922228932137362, 0.0008428825417612802, 0.001079058093582911, 0.0010083575945517781, 0.0005392986918477163]","[0.0012359638623115953, 0.0013240443608058946, 0.0014244081454684373, 0.0015699896545877776, 0.0009631252638812027]","[0.001102492607846809, 0.0008605692108074863, 0.0013275624302133294, 0.001213264776468929, 0.0005933995962214779]","[0.0009212657740782664, 0.0008679885357659112, 0.0010825584412717108, 0.0010158995722157678, 0.0005380864772645183]","[0.000882708398203748, 0.0008387482789546869, 0.0010682027901759011, 0.0010198051941338214, 0.0005378775368211089]"
EOS,"[0.0009915485997256733, 0.0008275164159103498, 0.0009148856380218966, 0.0011969095827413009, 0.0007655557160820852]","[0.0011855631695550962, 0.0010064420596588442, 0.0009697765294030973, 0.0011407288336940655, 0.0009653482720945816]","[0.0009299478184571837, 0.0008408471407190378, 0.0008281027652512453, 0.001022194948602058, 0.0007733912834933708]","[0.0009301157285390605, 0.0008459767378299685, 0.0008449478587503539, 0.0010091778418632048, 0.0007837155440099331]","[0.001016796615157412, 0.000877018339923072, 0.0008881355961609099, 0.0010785241877100612, 0.0007705979562769459]","[0.0009322114195732605, 0.0008209693645123166, 0.0008236335602196123, 0.0009938685248609047, 0.0007673557421966625]","[0.0009776218983734728, 0.0009135648085418353, 0.0008735213674869841, 0.0011188299858253792, 0.0008077829063492259]","[0.000949175333611303, 0.0008246922114509762, 0.0008210458350987044, 0.0010118878138137585, 0.00077367141529903]","[0.0009578984649531937, 0.0008292805044527912, 0.0008447748131610942, 0.001026499596936758, 0.0007721674171544284]","[0.0015736332236884318, 0.0012490903357830871, 0.001173345465404627, 0.0011691968309208412, 0.0011199626522407499]","[0.0009747352376851741, 0.0008409571853980641, 0.0008960641620217189, 0.0009999346380439643, 0.0008244487687523544]","[0.0009806455972670913, 0.000888267109147301, 0.0008813515771406612, 0.001039053465519357, 0.0008592790346644547]","[0.000945803487464008, 0.0008250820564976118, 0.0008304665299110196, 0.001029095156024228, 0.0007738807407955713]"
CHZ,"[0.001089192675420255, 0.0008388509540951726, 0.0008692453834403865, 0.0011616083307891224, 0.0006628775221782387]","[0.001308268260623723, 0.001251382927598379, 0.0010448824937877843, 0.0014106276476983622, 0.0008108974380652556]","[0.0010849380323193051, 0.0008416560536801879, 0.0009297976039799359, 0.0012015282292203021, 0.0006598143477218839]","[0.0010607187276313631, 0.000854228850719656, 0.0008676832214357998, 0.0011989896422234406, 0.0006666454668419274]","[0.0010947197915551325, 0.001152552138328621, 0.0010347471416001389, 0.0014686166439558325, 0.0008321896130856794]","[0.0011085051322163415, 0.0008434477131004376, 0.0009861876585347382, 0.0013381296846621867, 0.0006801997794493159]","[0.0010815039754345076, 0.0008276499642153614, 0.0008710418609308078, 0.0011485939827131392, 0.0006618376396461534]","[0.0010922918370713532, 0.0008223473394772334, 0.0009472807498224395, 0.001126864598141633, 0.0006492722614631903]","[0.0011319800086437392, 0.0009784814494910629, 0.0010796298078399101, 0.0013778438864744964, 0.0007333812562512637]","[0.0015229828874139405, 0.001916821003629505, 0.001284221446099544, 0.0013921097831589382, 0.0009939987029716517]","[0.0012628792279415991, 0.0009335162450549137, 0.0010501257509059564, 0.0013251907852919556, 0.0006683292445176509]","[0.0011559568168522014, 0.000886903045324336, 0.0009590851243144236, 0.001223431524845749, 0.0006988963897789516]","[0.0010617414012606104, 0.0008522858866269034, 0.0008674355072884293, 0.001197437925509169, 0.0006608160733568998]"
IOTA,"[0.0007720739155035786, 0.0007165468725627974, 0.0009133836955835807, 0.0011705495478628396, 0.0005628211781375012]","[0.0008805768091205683, 0.000829773806424654, 0.000944984526992368, 0.0012144502273598512, 0.0007008155557796736]","[0.0007501034716097804, 0.0007221609034446711, 0.0008425319385906388, 0.0010854821379931727, 0.0005727116520323964]","[0.0007531071758251996, 0.0007285329901312137, 0.0008443435826797897, 0.0010997280131043276, 0.0005603731225756843]","[0.0007671986610799691, 0.0007394405682966648, 0.0008714951632972533, 0.0010834223368882325, 0.0005784687432028252]","[0.000783806309534808, 0.0007221535417655574, 0.0008667136309818927, 0.0010885721301431067, 0.0005872229770469148]","[0.0007409106581814165, 0.000720116934528717, 0.0009761557933925699, 0.0010591203857489846, 0.0005806784251317633]","[0.0007381535078647245, 0.000717257236045653, 0.000853609155593951, 0.0011406720506369915, 0.0005886032220907097]","[0.0007642662145422896, 0.0007097535410461426, 0.0009227084253613842, 0.0011355690134621922, 0.0005644087340897073]","[0.0013493516610857104, 0.0014603544633922055, 0.001212261553113624, 0.0012809660535569151, 0.0009851411814598206]","[0.0007432457876920388, 0.0007250698997405062, 0.0009180228784271678, 0.0012824086977994919, 0.0005663838672239866]","[0.0008193351207871302, 0.0007751863206227831, 0.0008613192134173957, 0.0011175345021810575, 0.0006189593025437132]","[0.0007396330306905465, 0.0007248266064884337, 0.0008603808647274231, 0.001126795501606814, 0.0005632684357745294]"
NEO,"[0.0008842863013114573, 0.0007682006085293472, 0.0009556129462170378, 0.0013054540763650874, 0.0007482728218921146]","[0.0011665191768233916, 0.0008971391098723164, 0.001025050765773092, 0.0014664356907541345, 0.0008977644022984366]","[0.0009278189155597489, 0.0007614170346451421, 0.0009642710760347393, 0.0012831015705484794, 0.0007549814291058277]","[0.0009325428226831901, 0.000767492248522547, 0.0009477329686828626, 0.0012904696633401016, 0.0007867961584933272]","[0.0009010109271889184, 0.0007964171569160157, 0.0009650802703727983, 0.0013972070158705574, 0.001030652909579801]","[0.0009072003630661458, 0.0007651360670141082, 0.0009568898650532154, 0.0012873615303598666, 0.0007522276325515718]","[0.000894476347752306, 0.0007627771823191774, 0.0009773879647718032, 0.0012707622124762277, 0.0007517255472933239]","[0.001206144809744558, 0.0010349435968344302, 0.0012971612237640986, 0.001514711561446948, 0.0009313063368928332]","[0.0009167105271061085, 0.0007685838640433343, 0.0009655439619900317, 0.0013070099104334882, 0.0007518678149645028]","[0.0017405766048815222, 0.001338666187762236, 0.0012232652436830274, 0.0017668160940150762, 0.0014316665278054585]","[0.0010229148595383751, 0.0008686697149245949, 0.0011192987166342013, 0.0014953110637208834, 0.000823694253062885]","[0.0010085641630459764, 0.0008353681557921895, 0.0009478033499855938, 0.001273000021165779, 0.0008159509754658277]","[0.0008981320459533333, 0.0007624902781826613, 0.0009420887034886377, 0.0012765305884543158, 0.0007575416182307891]"
XTZ,"[0.001087606570448413, 0.0008347947356070095, 0.0010079632840142793, 0.0009664093401668296, 0.0007244655937298857]","[0.0011676066935978064, 0.0009701962584118269, 0.0010245979223482927, 0.0011556260005989717, 0.0009029479203879152]","[0.0009567276678664027, 0.0008102135517941324, 0.0008690999974745205, 0.0009336683780871804, 0.0006911301214986541]","[0.0009901864219249111, 0.0008256539572553569, 0.0008790096668545055, 0.0009636486057403151, 0.0007020266737719942]","[0.0010513383103696954, 0.0011844684719287272, 0.0010270078876251805, 0.0011182792586695, 0.0008093275181783477]","[0.0009556818691317886, 0.0008122874672146547, 0.0008954583511235781, 0.0009599196727601468, 0.0007076793524855466]","[0.0009556228669082602, 0.0008088019453024398, 0.0008718939445589063, 0.0009367114594550608, 0.0006910933844658423]","[0.0009641337547826463, 0.0008087169574605401, 0.001089531251992408, 0.0009585713651310267, 0.0007000936700999431]","[0.000956558822526632, 0.0008015886949290905, 0.0009043634521559256, 0.0009341532109477332, 0.00070040729715117]","[0.00151063807616446, 0.0013028067656723323, 0.0013188344032451184, 0.0012837135173961469, 0.0010561700324672283]","[0.0011587834146770983, 0.0008164257384192724, 0.0009190042702741959, 0.0009571165565798454, 0.0007385933738077536]","[0.0010215700194435467, 0.000877208085468428, 0.0008753725590102003, 0.000982809675902248, 0.000754191936470697]","[0.0009572375420546828, 0.0008065782674268649, 0.0008755324627828688, 0.0009272562689399901, 0.0006990391354671304]"
