,RandomForest,XGB,LightGBM,Prophet,NBEATS,RNN,LSTM,GRU,TCN,TFT,NHiTS,ARIMA,TBATS
LTC,"[0.001268035302576339, 0.0010183252797236206, 0.0008255411034076099, 0.001097178933890612, 0.0007673737304270218]","[0.0011698769365414883, 0.0017327464622411688, 0.0009854429946180886, 0.0013331623211085331, 0.0008787388698460036]","[0.001102050444783646, 0.0009293554955715551, 0.0008858309661957313, 0.0011898552246503659, 0.0007058295948859075]","[0.0007249821203504524, 0.0006599328091253704, 0.0006151515367599726, 0.0008908306282848234, 0.0004936576201386128]","[0.0007618647437602676, 0.005329790837304231, 0.00484101684672754, 0.0013609475315303865, 0.005054354048437978]","[0.0007168894346942131, 0.0011004260179312314, 0.0013538085859995852, 0.003081167916502316, 0.005366324098275952]","[0.0007168897545580705, 0.006557579187434322, 0.0025707040790166696, 0.002207363162352031, 0.007529876845537812]","[0.0007168897614617391, 0.0006406041734464646, 0.0006325273333208264, 0.0009735288088081356, 0.0005140889665611374]","[0.0009741613420438862, 0.0010125686699416967, 0.0008351470443474034, 0.0015474356781278562, 0.0008559606372975862]","[0.24487038630418176, 0.2522257318475491, 0.28945494726692694, 0.21699453930423163, 0.26666361473775535]","[0.000809542525433469, 0.0007832720227324663, 0.001922819155201199, 0.0016734127153613043, 0.0005809131006248087]","[0.0010457454758440114, 0.0009588176727003333, 0.0008443831888053411, 0.001280033746226294, 0.0006406930399616089]","[0.001039261584751209, 0.0009496056836425183, 0.0008528567946339944, 0.0012767471269946888, 0.0006403436868253944]"
TRX,"[0.00024202686692471976, 0.0004146971414043595, 0.0004907711252916823, 0.00044062280477351307, 0.0005667253663801521]","[0.00022614125174740216, 0.00033569421697555866, 0.0004224627242747625, 0.0004916934330086945, 0.0003915387598657709]","[0.00022614125174740216, 0.00033973912153060744, 0.0004157428389441366, 0.0004978148598975252, 0.00038203611722466486]","[0.00022936242160625532, 0.0002910060462116465, 0.00040449379458630075, 0.000464400335170779, 0.0002874860462052737]","[0.00022754508441858655, 0.05066301967574771, 0.042728642732581104, 0.05644653536947706, 0.07237177022620694]","[0.00022623173473902507, 0.0006580885111869715, 0.000614572240758155, 0.00045908731641134055, 0.00040146923653608645]","[0.00022613932429733848, 0.000377743802409883, 0.0006013007857598975, 0.0008727835981310447, 0.00034518476508390965]","[0.00022619742728605441, 0.0019010026716677429, 0.0017361188312512345, 0.00045543857491897507, 0.0005539129916864962]","[0.00022622909656646573, 0.009204976894738523, 0.006004143839505669, 0.006100810932646186, 0.0020428935469704443]","[0.13824494370686352, 0.1814827767748586, 0.397907532714698, 0.15948460695348754, 0.08781517765549077]","[0.00022571832333319222, 0.0015480202749891116, 0.016356410330882292, 0.013979822968959704, 0.00033491135602074735]","[0.0003408231887696564, 0.0004441582592817976, 0.0005835917489570132, 0.0006435648051762553, 0.0003886651270510824]","[0.00033943679886037296, 0.0004470886683111547, 0.0005698120955259834, 0.0006281083429082432, 0.00039651969053841195]"
ATOM,"[0.0012062249769724195, 0.0019305745961235503, 0.0010797568038805913, 0.0008876033637649982, 0.0011924926364672548]","[0.0016193328751794508, 0.0014514335287636052, 0.0010378412338136749, 0.0008402619879280663, 0.0015128492404000464]","[0.0009191220211215541, 0.0011448187072458432, 0.0009519130944585288, 0.0008732838861732678, 0.0012527169258784144]","[0.0009885479989471578, 0.0008902995157900487, 0.0007956600795374527, 0.0009739143345623328, 0.0007804245447269989]","[0.0009467509671955133, 0.0012093775355181526, 0.0008204267675442563, 0.0011343709976046731, 0.0011191069397300836]","[0.0009191221670272816, 0.0012528345217059128, 0.0010047194955073633, 0.0008782040814884799, 0.0007346837438098041]","[0.0009191295625095789, 0.0009190391696483289, 0.0008157424782425124, 0.0008401457639837085, 0.0008265012044042208]","[0.0009192134732103065, 0.0008198004837093012, 0.0008525565553120005, 0.0010141400188731573, 0.0025880314475366407]","[0.0012366770517115758, 0.001136425819374818, 0.0009228779232994913, 0.001254996989098591, 0.001033575135516909]","[0.00867347748466062, 0.012219997902184714, 0.008736865506426317, 0.007222289542908705, 0.0096834691269931]","[0.0009670254336478377, 0.0008395986440319187, 0.000911228884810707, 0.0009175976169359769, 0.0010015077644446083]","[0.0013286991496300573, 0.0010933714460198227, 0.0009288133478078341, 0.0013019730769785601, 0.0009117386505462036]","[0.0013019805049249583, 0.0010792655512769928, 0.0009257787255647183, 0.001283532197094239, 0.0009254408320233806]"
XMR,"[0.0008240574752474357, 0.0007819218374983483, 0.0008125280172823415, 0.0011417195500966753, 0.0006756980834185598]","[0.0012648916578752083, 0.000772292114996464, 0.000873042070471246, 0.0010446274524740146, 0.0008038794377604691]","[0.0007520609177702644, 0.0007846875141716093, 0.000802612289028578, 0.0010222497354500867, 0.0005079720598218253]","[0.0005380292325668709, 0.0005122001248251524, 0.00062765805223728, 0.0006957132809752367, 0.00043941899720057056]","[0.0006033201582333796, 0.000723519798907359, 0.0007061635383649158, 0.0010145942666127386, 0.0006556447271747231]","[0.0005322272514195833, 0.0009828283739245739, 0.0008325401762488036, 0.0007472046812416064, 0.0011478626293866176]","[0.0005322271416437456, 0.0005041303746097952, 0.0014358646739547588, 0.0018296270600711114, 0.000745962973229503]","[0.0005322271812162313, 0.000678056136623016, 0.0006293272143027978, 0.0006880464215916294, 0.0008360441725309522]","[0.0006611272443168825, 0.0015020984675399142, 0.013970532590128752, 0.005648627019977968, 0.0044703076419556655]","[0.23613247593464112, 0.32446537475793447, 0.2318986879361009, 0.3598893747854368, 0.38823365264616466]","[0.0005545857126886489, 0.0005882159553130786, 0.0006511101857957391, 0.0013785440472394185, 0.0008424310307013504]","[0.0008339387005820412, 0.0009138748581287631, 0.0008040029067240906, 0.0010270664928419282, 0.0006160383571679639]","[0.0008059908300096617, 0.0008672988187849628, 0.0007990732856016537, 0.0010232900431707307, 0.0006114746118126711]"
VET,"[0.0013975341672934718, 0.0008281832474196155, 0.0010031265889389543, 0.0011566921128409729, 0.0006588084732685439]","[0.000878432251465142, 0.0006733241712015827, 0.0008938570916007567, 0.0008775224050207775, 0.0005227847828243166]","[0.000878432251465142, 0.0006741500486412188, 0.0008871240708763473, 0.0008791579848849722, 0.0005210893480688444]","[0.0009091407371732913, 0.0006641364469083886, 0.0007990058166237215, 0.0008380565759318774, 0.0004594891789222048]","[0.0010474403469997913, 0.024995478291239704, 0.014724303701925914, 0.014335917494647028, 0.00856392264219695]","[0.0008786974722789102, 0.0006699285028940134, 0.0017463028215187197, 0.0014461173968108138, 0.0023082631215456807]","[0.0008784244075039834, 0.001771673256812151, 0.0018507101888417341, 0.0036907388829876737, 0.0018550400776346434]","[0.0008783597128463315, 0.008101780658135533, 0.00084823750589809, 0.0015510055568193077, 0.0028347675386464033]","[0.0008915238693732994, 0.017473736709060647, 0.02868950984953315, 0.06401894284884103, 0.036667207365936]","[0.0417155311846629, 0.027963296803950728, 0.039922818538961416, 0.14927521687254736, 0.03889774898134703]","[0.0009161364775864111, 0.26334481668902926, 0.024086948228571933, 0.020678889764486588, 0.07633782508201156]","[0.0013360538628325149, 0.000915777302717731, 0.0010202498270742075, 0.0013036661319175192, 0.0006790384790180808]","[0.0013460648146901403, 0.0009169228722894091, 0.0010312819805195041, 0.0012820156108506648, 0.0006582472583924148]"
ALGO,"[0.0013746319121714114, 0.0008295227813649376, 0.0016142654402341856, 0.0015281272064397806, 0.0007323704673801676]","[0.0008788864393855076, 0.0008297114938039511, 0.0014534393434337497, 0.0010430746628115404, 0.0005347312705540536]","[0.0008788864393855076, 0.0008291950981752274, 0.001453773621072883, 0.001041640963965738, 0.0005352622549302875]","[0.000891101316866784, 0.0008266446039633463, 0.0011989933817496432, 0.0008808483913486922, 0.0005331093538580299]","[0.0009200529734575822, 0.0008671393604363774, 0.0031484608532714392, 0.007008235512619622, 0.004252338006236128]","[0.0008794838193107481, 0.0008262737722679272, 0.0014282822982491627, 0.0010667733208845128, 0.0005240528494663293]","[0.0008788807256901092, 0.0008476557796610636, 0.0017732968508650168, 0.0009824490925200565, 0.0007856828579493557]","[0.0008862840377978541, 0.0008893092493990142, 0.001423561359091541, 0.000877897693599004, 0.0010035849265234776]","[0.0009152519800030884, 0.000845274462642295, 0.0012609786570532107, 0.0009903365338288406, 0.0006743475289380188]","[0.04419972179166068, 0.0814176822296363, 0.052385635982869744, 0.05746755619532773, 0.031796302978625644]","[0.000984921592698223, 0.0027440532780354655, 0.0019722739408673303, 0.0015263278002274102, 0.001292472952569404]","[0.00130138153868786, 0.001155978743485998, 0.0015185877089098096, 0.0014306437983601175, 0.0007969980865724112]","[0.001276725933221456, 0.0011362608812777802, 0.0015138974635362217, 0.0014459786831953457, 0.0007795029848022871]"
EOS,"[0.0017319166101771393, 0.001115351394803283, 0.001379104517707951, 0.0012862645487502543, 0.0011452967441905404]","[0.001885254074364421, 0.0010265563386435996, 0.0009405707735665568, 0.0009721181961813746, 0.0009976229604487066]","[0.0009299276011384324, 0.0008803751669483271, 0.0010572519169624378, 0.0010546328060801414, 0.0008939086687297938]","[0.0009540962567096947, 0.0008743731578133018, 0.000939266808013523, 0.0009749365877204455, 0.0008225429204888711]","[0.0009357584471999683, 0.0011495708676099875, 0.001088020643769457, 0.00134760113626102, 0.0008345970669731112]","[0.0010071219076915753, 0.0025856109452783256, 0.003476245146460314, 0.0011049548847808606, 0.0011236181492125107]","[0.0009482625989246526, 0.0009273400249582496, 0.0009745781860960194, 0.001290718476985106, 0.0008391165749647399]","[0.0009304047131961246, 0.0014515841801523736, 0.0010150868119198377, 0.0014340508823622326, 0.0016443726626871275]","[0.0013730267972615652, 0.00200376783117504, 0.0014577305629612644, 0.0019714050270769924, 0.001426878784936369]","[0.02567531477953337, 0.037391157156977745, 0.08263687632747437, 0.014991236239694122, 0.021239422378193193]","[0.0009834304699926407, 0.005097999341555674, 0.005376180692720289, 0.0049286046153876216, 0.002363074436409345]","[0.001402211421926119, 0.001184168816034392, 0.0012016343099614643, 0.0013848782091332962, 0.0010549655772460944]","[0.0013758723312979465, 0.00116666711553484, 0.0011957828605014507, 0.0013619243927044007, 0.0010447336914102528]"
CHZ,"[0.001976184347843729, 0.0008237760687563298, 0.0010987948359407651, 0.0011201396264485476, 0.0011679577398989477]","[0.0010688947305182437, 0.0008360705574370342, 0.0010777674004251014, 0.0011348554891100482, 0.0006886391868728691]","[0.0010688947305182437, 0.0008364704406548062, 0.0010723064224920473, 0.0011348320938045406, 0.0006867483509285886]","[0.0010890819219712868, 0.0008346775344358641, 0.000958489538439327, 0.0011301404671360564, 0.0006750857260662237]","[0.0011204966341473372, 0.01032464801389085, 0.0009315671836985184, 0.013944137478978, 0.017774230494957886]","[0.0010678358249895127, 0.0012094052884618286, 0.0012033845008682887, 0.00122957273197689, 0.0006952785642160408]","[0.0010689128253037804, 0.0009590713513801985, 0.001540568310380963, 0.0011712240286701051, 0.0008762221813235312]","[0.00106878392425205, 0.0008664677613864878, 0.000958901476939216, 0.0011755880832737928, 0.0006676470821366783]","[0.001059477081430508, 0.0017893981143053503, 0.0010487413478288033, 0.0012459993337109463, 0.0006866519117519033]","[0.32508274948244487, 0.11690694455362083, 0.05401681232136337, 0.0657742266912095, 0.37883394621856814]","[0.0010923817018388211, 0.004102533987336637, 0.001050939929801214, 0.004808748902650489, 0.011439444558990307]","[0.0016838264849008335, 0.0012461514138884025, 0.0012555258437695067, 0.0016168021741408784, 0.0008995335346438313]","[0.0017113362853270473, 0.0012272642138548234, 0.0012525228758719122, 0.0016010619230731576, 0.0008987464960945056]"
IOTA,"[0.0011180054869255425, 0.000783755515352495, 0.0011249659214712902, 0.001329833205000636, 0.0007289309607313824]","[0.0007494061850113764, 0.0007155296633510137, 0.001078264352626755, 0.0011368809583895052, 0.0005414330511323598]","[0.0007494061850113764, 0.0007199746651175903, 0.0010390113928191243, 0.0011568479906451038, 0.0005402119232352223]","[0.0007632118329437201, 0.0007197378957462891, 0.0009499551774182983, 0.0010251644073217062, 0.0005508568017246238]","[0.0007492559848342516, 0.0022641056531872766, 0.0026387297880405697, 0.00177251719585613, 0.0016213601407545869]","[0.0007478910505011192, 0.0012512953018793142, 0.0022540976364605254, 0.0010695547575935455, 0.0007644264950079411]","[0.0007492727511388434, 0.0007248950071535994, 0.0011139935544022775, 0.001069278229516297, 0.0005398899648194317]","[0.0007500969665251043, 0.0007158620271320466, 0.0010569237655021176, 0.0011712156590850723, 0.0005508559209545245]","[0.0007506642631369911, 0.0007256755398246422, 0.0010964044825566006, 0.0013023568297613204, 0.0006075459301255355]","[0.028900556716757224, 0.0556242427947708, 0.024345187307516714, 0.050196860481460555, 0.025054818413642103]","[0.0007518843949975872, 0.0020440963331475707, 0.0010408726579989153, 0.003171101579206461, 0.000591361404353293]","[0.001071891695381265, 0.001060926331559249, 0.0012740760571580223, 0.00156016805951525, 0.0007259507389931816]","[0.0010550194698415343, 0.0010460074411906375, 0.0012616443574138712, 0.001517581076270604, 0.00072454285846164]"
NEO,"[0.0019119611746109832, 0.0007715116408767455, 0.0015340166902900513, 0.0018886944087060584, 0.0009238685370077881]","[0.0016941217577446522, 0.0008274324999222382, 0.0016492074194385355, 0.001923012250359901, 0.000892561993511724]","[0.0014765535216145534, 0.0008087326824145919, 0.0016707012737957082, 0.0018312079723351558, 0.000864505558513915]","[0.0009127163580435176, 0.0007521753746540055, 0.0011233735291155725, 0.0011457462769158173, 0.0007445971724914459]","[0.0010188900299654014, 0.00091148480362241, 0.0012236518309513703, 0.001200353197577784, 0.00093480531705061]","[0.0008848040518695301, 0.0021549446340193273, 0.006322483683539943, 0.003168667804676102, 0.0028713656865176746]","[0.0008848059836710315, 0.0007583897275248092, 0.0012666370190352748, 0.0011840988467110526, 0.0007411521377812771]","[0.0008848130876854015, 0.0007505388564071745, 0.001412971465787077, 0.0013571744774798083, 0.0007400691315309441]","[0.0013298381766796358, 0.0017916843079857495, 0.004766332108821966, 0.003426639397517463, 0.0017376972015684755]","[0.011703163443839848, 0.013288609149093435, 0.01502385163378901, 0.009245206335179654, 0.008499636528764872]","[0.0010026794113807134, 0.0010762665217179958, 0.0012136440176746023, 0.001473569711777224, 0.0015967893165237574]","[0.0013721572534184457, 0.0011262923670115432, 0.0014386653325175927, 0.0018054601258742815, 0.0010640445890752]","[0.0013848072037279176, 0.001135199361814566, 0.0014261473500634812, 0.00177668399418661, 0.0010444378807959326]"
XTZ,"[0.0014915981823821539, 0.000964905205545051, 0.001129684722068108, 0.0011390537683743168, 0.001151318901735455]","[0.0012949917706939617, 0.0008320415983272283, 0.000999745644213085, 0.0008512905911886551, 0.001354808543524905]","[0.0009717089739031399, 0.0007965030661192467, 0.0010547213705657892, 0.0009519350455693248, 0.0007316137573518165]","[0.000996141399908553, 0.0008119414962015493, 0.0009714494174292957, 0.0008749908802875166, 0.0007530087289503411]","[0.0009709005444249624, 0.0031466837219368757, 0.002339721211946294, 0.0030972751922277416, 0.0029082131742134455]","[0.0009905184164561483, 0.0009127739853675536, 0.0016992695936554239, 0.0011710298720149551, 0.0007521049680311203]","[0.0009717097895814471, 0.0014555417719123748, 0.0030157166540487924, 0.0016723737917697262, 0.0008127181507339797]","[0.0009779251324582672, 0.0009865239517381568, 0.0009456691188925959, 0.0010923774014996914, 0.0012955859996861493]","[0.0013880894450317967, 0.0010209914915210185, 0.0013726424091178475, 0.0010408300576693653, 0.0017803998693950052]","[0.010876303214506581, 0.009585328212292547, 0.011363490843568363, 0.03760521804479328, 0.037495446218143116]","[0.0011089425961661843, 0.0011905246889862449, 0.0010520551233784473, 0.0011844191117082016, 0.000872989578254969]","[0.0014741156775626898, 0.0011985742505021984, 0.001157499983448307, 0.0012903499429056517, 0.0010624809857183845]","[0.0014991858571153328, 0.0011765058276698385, 0.0011652938352467225, 0.001261541658163423, 0.0010367449800892984]"
