,RandomForest,XGB,LightGBM,Prophet,NBEATS,RNN,LSTM,GRU,TCN,TFT,NHiTS,ARIMA,TBATS
LTC,"[3.5475991381488914, 7.703390552719003, 1.521141970472184, 3.7025094876186824, 1.1130589123333667, 3.517540012258425]","[3.420380984583642, 6.570299176454113, 1.7134538670414112, 2.997174648341565, 1.2990909778471016, 3.2000799308535663]","[5.631143106932581, 8.017447810351504, 1.4695845388499584, 2.883322668287747, 1.0798109434257617, 3.8162618135695103]","[6.840171958937222, 3.531102918918532, 4.046705644398764, 8.274131401402101, 4.510027256095843, 5.4404278359504925]","[1.532865026485228, 1.5873492417925983, 1.4028759847828192, 2.7198468163419522, 1.5407424492826354, 1.756735903737047]","[46.40826467746846, 58.417622825711504, 59.20861027761031, 47.29958069825848, 55.03205231063255, 53.27322615793626]","[25.055278400078844, 35.82081840410704, 34.911101868275566, 21.119102846031023, 29.113270596238088, 29.20391442294611]","[63.52047842137909, 75.83346533161965, 76.74585321429329, 63.87740842703121, 73.46457149252946, 70.68835537737054]","[1.4562774861503014, 1.464559237677875, 1.3737764835264943, 1.893702129519084, 1.0907284363749414, 1.455808754649739]","[64.66690823215905, 77.2154571065824, 78.65682835320483, 65.62591543136782, 75.41556045910158, 72.31613391648314]","[1.2965646110591866, 1.4118993875884722, 1.4561815798604767, 2.221619618184457, 1.2604590442828905, 1.5293448481950966]","[1.0888023911683067, 1.335288133699988, 1.242372890882604, 1.8611428875863463, 1.1105548162967924, 1.3276322239268077]","[1.0984962607820685, 1.3387467330548986, 1.2360109583579955, 1.8541384281290727, 1.1074811491120877, 1.3269747058872245]"
TRX,"[0.0019690680969623635, 0.0015359154680745616, 0.0038802161372631285, 0.0014902585020511359, 0.0005395021561869788, 0.0018829920721076337]","[0.004837816188746323, 0.008078493402911767, 0.009069094842828803, 0.0026636796545833796, 0.001112942841299586, 0.005152405386073972]","[0.002779931012196842, 0.005917099360699428, 0.007196137514999658, 0.0015583595833593613, 0.0004844188058588348, 0.0035871892554228254]","[0.0033087463403901913, 0.00151816478927342, 0.002243019163235169, 0.004665816862592915, 0.001949123378895539, 0.0027369741068774467]","[0.06990810453357589, 0.031973102474427306, 0.02128659204429307, 0.028166533270007788, 0.008749504689411483, 0.03201676740234311]","[0.005086119281139894, 0.006267424409646725, 0.008444251963409555, 0.003548418922272221, 0.0012994340479981726, 0.004929129724893315]","[0.004443566422418458, 0.008563996250877146, 0.00997869904071637, 0.0037865593028009047, 0.0010677616582616804, 0.005568116535014912]","[0.003995027848821924, 0.0033564883735337143, 0.011602156562361455, 0.0031679214213509482, 0.0010140906277715698, 0.004627136966767922]","[0.0032985604589863124, 0.008004301203079137, 0.007668387751339111, 0.007880557204975953, 0.0014784499470837755, 0.005666051313092857]","[0.0058569777900836315, 0.009209532785473326, 0.09148085654483978, 0.018881105083456425, 0.0036041153327334118, 0.025806517507317318]","[0.00447858797826686, 0.0067445936152772425, 0.028972492842314367, 0.010312742530184446, 0.006845624139959144, 0.011470808221200411]","[0.0007062698766782978, 0.0005992695047660148, 0.0005747342509007499, 0.001377773259143555, 0.0004765190447400822, 0.0007469131872457401]","[0.000714682621981994, 0.0005924424429033005, 0.0005693969148222575, 0.001375420566801677, 0.0004677762862361104, 0.0007439437665490679]"
ATOM,"[0.2967087601294435, 1.2223753042664125, 0.2961348327811137, 0.4436673001657963, 0.19531306682615868, 0.490839852833785]","[0.3775209008888567, 1.0680536753466958, 0.26762510656870003, 0.3241136019396162, 0.17088914323841636, 0.441640485596457]","[0.41031773177149156, 1.4343314306690096, 0.21012812328506514, 0.3125358078057682, 0.1868953514675717, 0.5108416889997812]","[0.543769620669461, 0.5614854830129756, 0.6315938724267487, 0.8361726588906353, 0.37528158102315284, 0.5896606432045947]","[0.18228416160118857, 0.2231491968623958, 0.3054402843028253, 0.2291747677940203, 0.23818766003694317, 0.23564721411947467]","[1.5326188802903788, 3.830740488426642, 2.2279502798894883, 0.7273157887624716, 1.1653116306778164, 1.8967874136093594]","[2.2832902220672047, 5.4296030807995175, 4.1668487957461995, 2.632667349874173, 1.986428773084615, 3.299767644314342]","[1.5622741679541943, 3.893887639447052, 2.702086722823873, 1.5037412448118206, 0.4815521927485369, 2.0287083935570953]","[0.18589248118194837, 0.3337436045277656, 0.20703801093828184, 0.24330791180198907, 0.21377452707301547, 0.23675130710460007]","[3.0741425150526447, 5.2556911326218225, 5.521706299158072, 2.99513832023971, 2.2109293980892084, 3.811521533032292]","[0.27601562725593237, 0.2965945291412319, 0.26087149165737367, 0.29817467051737945, 0.15906665742619638, 0.25814459519962274]","[0.17806047271382397, 0.20917572054449188, 0.18067392869884596, 0.23248274168887695, 0.12564196751085993, 0.18520696623137972]","[0.17440767081281508, 0.20905504716521434, 0.1811883102606166, 0.2326636137785763, 0.12477272533929674, 0.18441747347130383]"
XMR,"[8.590521324293366, 3.268943917082417, 1.943934999183238, 3.5248332214709484, 1.5388685731731069, 3.7734204070406157]","[8.920656243893584, 3.8059923847365766, 1.9942390738629119, 3.623365642243021, 1.7571362567514208, 4.020277920297503]","[9.925409152270575, 4.2625247568037725, 1.8051948504056743, 4.026135653717272, 1.542025034197826, 4.312257889479024]","[7.185291788083216, 7.934231795783285, 4.6171138666765845, 6.864220935734193, 3.545249582641297, 6.029221593783715]","[2.5506345285684326, 2.849622104254097, 2.3316870022398173, 2.169305222702959, 2.201639204554822, 2.420577612464026]","[149.5820819577567, 159.57502881502518, 143.84959627985248, 137.4657748839717, 146.42351938733893, 147.379200264789]","[156.9425372785342, 166.47245499453516, 151.16527442302112, 144.6576998372663, 154.3167318017473, 154.7109396670208]","[148.49576340440368, 158.40304828365362, 142.07497315109038, 135.93876313597158, 144.51774030152762, 145.88605765532938]","[2.2913638128675258, 2.3448588096187737, 3.36005658714269, 2.703248662224106, 3.0736499184097137, 2.754635558052562]","[116.57938198851782, 126.74995190318184, 111.43998768640405, 105.60230196033744, 113.19319738372225, 114.71296418443269]","[3.1900769667136526, 2.2936810704217083, 2.2929033090863684, 2.8067645795765976, 1.689373653056164, 2.454559915770898]","[2.2350188280606194, 1.8894231924055553, 1.6577092628081675, 2.117224598383458, 1.4983062397591038, 1.879536424283381]","[2.227139529293664, 1.8939042266082577, 1.6605152318059397, 2.120201193378773, 1.48888554241365, 1.878129144700057]"
VET,"[0.000365027925476672, 0.0024096828236861386, 0.00268934086313101, 0.0005372492441987866, 0.0003430028173789561, 0.0012688607347743127]","[0.0021876173125629176, 0.005921695728180908, 0.006713296277941634, 0.0010910702826111977, 0.0013662551333275936, 0.0034559869469248496]","[0.0022396713378953176, 0.005907882845650092, 0.007701595073647155, 0.0013680245959020022, 0.0012981030745642138, 0.003703055385531757]","[0.0028875915846401983, 0.0031096999880622887, 0.0022539566665688436, 0.00461945429784322, 0.0016308775950775788, 0.002900316026438426]","[0.021478883415617937, 0.009695147571619213, 0.004374164080430181, 0.01807898209993523, 0.035422219072668855, 0.017809879248054283]","[0.010151659372565933, 0.005312100393656425, 0.012092170402819735, 0.0015221362857655418, 0.0017759766981811384, 0.006170808630597755]","[0.0021500011831514366, 0.0062748011648769714, 0.00796565669500453, 0.0013324637017332534, 0.001556895955386936, 0.0038559637400306253]","[0.0023760258156336066, 0.005998298090998063, 0.007007038895210195, 0.001543291523518896, 0.0020415472605478076, 0.003793240317181714]","[0.005110086487274992, 0.00777946604613438, 0.0036742947885027135, 0.002588879872963096, 0.0013038949213818884, 0.004091324423251413]","[0.003993269536951228, 0.016428763220404215, 0.008966679998663471, 0.022516261360114764, 0.004043040158278859, 0.011189602854882508]","[0.002078702317924617, 0.004483268162300948, 0.012807009800811895, 0.005967808133520918, 0.007674006723236557, 0.006602159027558988]","[0.000282161561978252, 0.00040598529612781344, 0.0006169419598943145, 0.00048490857321775737, 0.000248365859167479, 0.0004076726500771233]","[0.00027408166340903704, 0.00040166605083786903, 0.0006192659794286577, 0.0004847740818371578, 0.000248100975343272, 0.0004055777501711987]"
ALGO,"[0.008995987148224896, 0.017672491997549587, 0.004855273807398154, 0.0065628439231550624, 0.0032593286062586493, 0.00826918509651727]","[0.009036462815936999, 0.02565755139377293, 0.01116389503902476, 0.010022562700108912, 0.004900714296851433, 0.012156237249139007]","[0.04554493435981087, 0.04753408588349456, 0.04551943016941921, 0.03186683361572348, 0.026002776278467265, 0.03929361206138308]","[0.007555122907296747, 0.009053117870685651, 0.008884790596620212, 0.008715707560606457, 0.006990960444540062, 0.008239939875949825]","[0.03414910384147293, 0.04241259556521667, 0.052128809604243646, 0.09293679144277567, 0.03059060079495652, 0.05044358024973309]","[0.04852629360417464, 0.04747475112337554, 0.04228788694800607, 0.04147361173680263, 0.029638604881936377, 0.041880229658859056]","[0.02290857453664164, 0.027319551757885262, 0.028292548676189324, 0.02302212749007045, 0.03229577598262002, 0.02676771568868134]","[0.004050481259283104, 0.006240490263168265, 0.004835402415683844, 0.0055654800920456405, 0.0038678317240231357, 0.004911937150840798]","[0.00785743964315759, 0.039483580165859046, 0.011202098312928482, 0.03759464152801285, 0.015046698524738385, 0.02223689163493927]","[0.09121973794783286, 0.05453843534434532, 0.079448610520588, 0.04627157854398932, 0.04564191948283364, 0.06342405636791784]","[0.010360713491298855, 0.013208529705350495, 0.006229674139629942, 0.009421151057300264, 0.011828752407250152, 0.010209764160165941]","[0.0032936671837357602, 0.0052433963020709524, 0.004268967088184215, 0.004320441456157249, 0.0029728501776867195, 0.004019864441566979]","[0.0032622266024139738, 0.005170388668249244, 0.0042736196627831185, 0.004329631200155479, 0.002969185785634369, 0.004001010383847237]"
EOS,"[0.02404615954479733, 0.045869209561152695, 0.10175003282316905, 0.035687436107473665, 0.017681767426869107, 0.04500692109269237]","[0.015833235877306662, 0.0573921682127448, 0.10130015051204458, 0.023523658804060096, 0.01541091643923878, 0.042692025969078985]","[0.01956642426817122, 0.11609318173214919, 0.13697254846353146, 0.03420425673459587, 0.045006069038849975, 0.07036849604745954]","[0.05075836683449952, 0.03788727030626954, 0.07191934697601854, 0.08817150630958663, 0.04254944255652598, 0.058257186596580045]","[0.021018582097325805, 0.03171120432277032, 0.03163597211150088, 0.03618228265300049, 0.021789070324404768, 0.028467422301800455]","[0.022446580243959693, 0.09209528291368449, 0.1038234779816428, 0.062284788325291086, 0.06598594799256145, 0.06932721549142791]","[0.04270425114817799, 0.1061307600757943, 0.08023855409396895, 0.049730654434005005, 0.03953252751917025, 0.0636673494542233]","[0.02198848574473832, 0.022120158869389218, 0.05308561679902281, 0.03330262879193963, 0.02349290091187185, 0.030797958223392364]","[0.05046010909076402, 0.14504780567476647, 0.058160620923550635, 0.07957641430157372, 0.10352208744280506, 0.08735340748669197]","[0.10167471979719256, 0.1574845610937189, 0.21793862258744728, 0.14497392288290933, 0.1078181701303628, 0.14597799929832617]","[0.19471332371465255, 0.2159488271208375, 0.21976182057192, 0.23742624628772122, 0.30834716504103427, 0.23523947654723312]","[0.011454517590875393, 0.015025765193231306, 0.021565528048253305, 0.021670256112930466, 0.014314468205280966, 0.016806107030114287]","[0.01152383672504143, 0.015184897169783529, 0.021670393879586292, 0.02167225295423585, 0.014346385350924081, 0.016879553215914236]"
CHZ,"[0.005298825161431389, 0.003904787370661721, 0.002221619144644403, 0.0030848085608180162, 0.0021608361143804805, 0.0033341752703872026]","[0.010636400136842538, 0.005437790520436475, 0.004914485879396618, 0.012533871959917243, 0.006903906426088639, 0.008085290984536302]","[0.006457409288717581, 0.0035708117632712094, 0.002619168942672053, 0.0035833020543240717, 0.0028586614516636437, 0.0038178707001297113]","[0.013418021423725415, 0.0090087588483042, 0.006264869953827841, 0.00952687524868704, 0.00429051476495621, 0.008501808047900142]","[0.02878473744390049, 0.00602567273332295, 0.1537321600894167, 0.16500382610225584, 0.014270579704878815, 0.07356339521475495]","[0.04217610537599763, 0.014342023099378858, 0.014129670192266183, 0.020492172631750544, 0.007673786227981475, 0.019762751505474938]","[0.026057891928228855, 0.007043491009685043, 0.005291231911761414, 0.020924455399624523, 0.014651734979641538, 0.014793761045788275]","[0.002846367651982779, 0.0046083300316469645, 0.002497244264449437, 0.0033070989689705905, 0.008281316272222028, 0.00430807143785436]","[0.005700830510739003, 0.004447567096880051, 0.007091700675740595, 0.0128925130532464, 0.012436393835621135, 0.008513801034445437]","[0.0839017969278377, 0.03320695565755602, 0.026215849447806028, 0.012700255414678629, 0.02162736710760286, 0.03553044491109624]","[0.004270174535182366, 0.007097414132762959, 0.017961774619588287, 0.0063254450381832195, 0.016246722421840155, 0.010380306149511399]","[0.0022157508386214937, 0.0030772078767860576, 0.002190757586339036, 0.001988527093101826, 0.0017747858067288203, 0.0022494058403154465]","[0.0022088445080069726, 0.0030553584671902958, 0.002188333504842202, 0.001999085482139005, 0.001772829426485205, 0.0022448902777327364]"
IOTA,"[0.010458635360729027, 0.02281143146742069, 0.013744366151058637, 0.007560337426750807, 0.00443721313118901, 0.011802396707429635]","[0.004471772186570957, 0.029302905626918636, 0.01929320770739864, 0.006532691093762446, 0.005454325853942645, 0.013010980493718665]","[0.019956746186723925, 0.041517684459231645, 0.04467358787678545, 0.020047563735358813, 0.014148587093624397, 0.02806883387034485]","[0.006681739683117334, 0.007870406023111225, 0.011823825703101252, 0.0149551213162392, 0.0081702971652054, 0.00990027797815488]","[0.01166308210261436, 0.005340830978443083, 0.005684006340902678, 0.006513504782899795, 0.0147592676974119, 0.008792138380454364]","[0.0050448066776150125, 0.007636508810022647, 0.0107381133298426, 0.007238060190628007, 0.007571006782865232, 0.007645699158194699]","[0.015622142130650784, 0.04273676979412548, 0.06444826425403785, 0.013497707339591089, 0.008928919882651013, 0.029046760680211243]","[0.004660712168499887, 0.008602213190843417, 0.009892589657377465, 0.0140997126992515, 0.0038997291198190234, 0.008230991367158259]","[0.014000660120253777, 0.057207517483469236, 0.056183017811165324, 0.011710751600321846, 0.011121202121352253, 0.030044629827312486]","[0.03462244034268918, 0.042376897637749905, 0.05199106645862003, 0.028972570346339405, 0.02281562434209056, 0.03615571982549782]","[0.014664480430910981, 0.00517835735324586, 0.006888692564936581, 0.006126532390527968, 0.005682922424290641, 0.007708197032782407]","[0.002685851733046228, 0.003888679974283485, 0.0038680020682517755, 0.0036573878112713233, 0.0027112063735540304, 0.003362225592081368]","[0.0026834296177480556, 0.003847593922858578, 0.0039000393513665458, 0.0036599543689846254, 0.002694330803088083, 0.003357069612809178]"
NEO,"[0.23702666017036478, 0.7845696912500819, 2.722145564353682, 0.4498808618092549, 0.21182661172340914, 0.8810898778613586]","[0.248597923466102, 0.9839467722532834, 2.8490740711125326, 0.6535051235042967, 0.24662504668348675, 0.9963497874039403]","[0.24744290345167058, 0.9609084063085827, 2.875711402844473, 0.5410698873431701, 0.23093988759400355, 0.9712144975083798]","[0.6286786163193613, 0.8008589272185846, 1.7155951843827717, 1.4460110578937906, 0.7770065551429582, 1.0736300681914934]","[0.12462010885179342, 0.1764559509708525, 0.4958679933322895, 0.40342188929189327, 0.25597901555970665, 0.29126899160130704]","[0.5222229429619468, 1.7672622761697308, 4.379602408134868, 1.1761418121390657, 1.8929117017334727, 1.9476282282278166]","[0.513905821151527, 1.6808144599622994, 4.307644608409564, 2.550390093591975, 1.7891361289489023, 2.168378222412854]","[0.13503143820878258, 0.8087143858839418, 2.100076022330816, 0.40182530217151907, 0.18345118196596458, 0.7258196661122048]","[0.1071380163866956, 0.17682022805818723, 0.4268029353293889, 0.29240974602959335, 0.20837337248236135, 0.24230885965724527]","[0.5882294130539194, 1.0426225158376097, 3.026296940436805, 3.3935271950637333, 1.006353483910979, 1.8114059096606094]","[0.14182153022809554, 0.47964972500689085, 0.629348827260537, 0.32728812406202984, 0.20253170766845494, 0.35612798284520164]","[0.1019393280950285, 0.1716002340220964, 0.3792844956421322, 0.293377572421615, 0.18183948966052446, 0.2256082239682793]","[0.10238430026930212, 0.1734149439207724, 0.3693563865585431, 0.29403169371575716, 0.18181520283752994, 0.22420050546038092]"
XTZ,"[0.052953717145524465, 0.0931130708689233, 0.09861833147879534, 0.04470521837706363, 0.018961055272214058, 0.06167027862850416]","[0.0362325585492616, 0.0708654101315834, 0.06859025257650482, 0.02749461303930792, 0.01542128917974889, 0.04372082469528133]","[0.042825593526759145, 0.11967420132677786, 0.08276830953994073, 0.02648114757311426, 0.013233371312774312, 0.05699652465587326]","[0.04277229011885605, 0.04366054517278632, 0.06807369665388881, 0.06403217330741927, 0.02385761811355549, 0.04847926467330119]","[0.5126735294649798, 0.5164956563958073, 0.33793006287341815, 0.21785349342416024, 0.18253674569819303, 0.3534978975713117]","[0.03040120293693766, 0.032494583753637174, 0.036429648623441564, 0.03435343227767818, 0.03528203847997396, 0.03379218121433371]","[0.12716094777874065, 0.18784027778506113, 0.15129703501587588, 0.06736780950711516, 0.049027616698078307, 0.11653873735697422]","[0.0670829738938602, 0.08562338345809042, 0.06319866126928528, 0.03395983161603337, 0.04428684162078395, 0.05883033837161065]","[0.11997281272211355, 0.1044480753664045, 0.08671445672098564, 0.04247343854614143, 0.015813185586191686, 0.07388439378836738]","[0.23265021704277994, 0.1259113519910516, 0.10309415358808031, 0.09647640729280246, 0.08293611128244102, 0.12821364823943107]","[0.03021531713706471, 0.027591486392696627, 0.026709979589742614, 0.03993688495668691, 0.029016940673747903, 0.03069412174998775]","[0.013618363452255219, 0.017618128613005563, 0.024874985051801978, 0.0236125390417888, 0.011868829452743365, 0.018318569122318985]","[0.013384784496124938, 0.017372414467847257, 0.024959900530791116, 0.02375963057980814, 0.01183840527197481, 0.01826302706930925]"
