rmse,mae,time_this_iter_s,done,training_iteration,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,experiment_tag,config/hidden_dim,config/n_rnn_layers,config/training_length,config/input_chunk_length,config/n_epochs,config/batch_size,config/dropout,config/output_chunk_length,config/model_name,config/pl_trainer_kwargs/enable_progress_bar,config/pl_trainer_kwargs/accelerator
0.0016914340189618452,0.0011997264730526595,13.714624166488647,True,1,2023-06-26_19-24-44,1687800284,13.714624166488647,1584364,cs02.science.uu.nl,131.211.30.52,13.714624166488647,1,"11_batch_size=128,dropout=0.3961,hidden_dim=25,input_chunk_length=9,n_epochs=100,n_rnn_layers=2,training_length=25",25,2,25,9,100,128,0.3961176828942356,1,RNN,False,auto
0.0040020202312557865,0.0036351333943179707,11.345744132995605,True,1,2023-06-26_19-25-50,1687800350,11.345744132995605,1585058,cs02.science.uu.nl,131.211.30.52,11.345744132995605,1,"12_batch_size=128,dropout=0.2284,hidden_dim=25,input_chunk_length=6,n_epochs=25,n_rnn_layers=2,training_length=50",25,2,50,6,25,128,0.22835342299487216,1,RNN,False,auto
0.0019798421218732726,0.0015964700209208378,12.439666509628296,True,1,2023-06-26_19-26-58,1687800418,12.439666509628296,1585386,cs02.science.uu.nl,131.211.30.52,12.439666509628296,1,"13_batch_size=128,dropout=0.4487,hidden_dim=25,input_chunk_length=24,n_epochs=50,n_rnn_layers=2,training_length=50",25,2,50,24,50,128,0.4486854778275732,1,RNN,False,auto
0.0017277546266648502,0.0012149170154921271,14.201282262802124,True,1,2023-06-26_19-27-00,1687800420,14.201282262802124,1585388,cs02.science.uu.nl,131.211.30.52,14.201282262802124,1,"14_batch_size=16,dropout=0.2963,hidden_dim=25,input_chunk_length=3,n_epochs=50,n_rnn_layers=2,training_length=25",25,2,25,3,50,16,0.2963287087287593,1,RNN,False,auto
0.00173457399630287,0.0012739568742589466,14.325376510620117,True,1,2023-06-26_19-27-00,1687800420,14.325376510620117,1585390,cs02.science.uu.nl,131.211.30.52,14.325376510620117,1,"15_batch_size=16,dropout=0.2963,hidden_dim=25,input_chunk_length=3,n_epochs=50,n_rnn_layers=2,training_length=25",25,2,25,3,50,16,0.2963287087287593,1,RNN,False,auto
0.0016909549137216664,0.0012335954492936202,14.421320915222168,True,1,2023-06-26_19-27-00,1687800420,14.421320915222168,1585392,cs02.science.uu.nl,131.211.30.52,14.421320915222168,1,"16_batch_size=16,dropout=0.2963,hidden_dim=25,input_chunk_length=3,n_epochs=50,n_rnn_layers=2,training_length=25",25,2,25,3,50,16,0.2963287087287593,1,RNN,False,auto
0.0016905354794368897,0.0012015036987008405,13.643560409545898,True,1,2023-06-26_19-28-07,1687800487,13.643560409545898,1586080,cs02.science.uu.nl,131.211.30.52,13.643560409545898,1,"17_batch_size=16,dropout=0.2963,hidden_dim=25,input_chunk_length=3,n_epochs=50,n_rnn_layers=2,training_length=25",25,2,25,3,50,16,0.2963287087287593,1,RNN,False,auto
0.008279940446782695,0.00810946249358684,11.746788501739502,True,1,2023-06-26_19-29-13,1687800553,11.746788501739502,1586409,cs02.science.uu.nl,131.211.30.52,11.746788501739502,1,"18_batch_size=128,dropout=0.1924,hidden_dim=25,input_chunk_length=1,n_epochs=25,n_rnn_layers=4,training_length=25",25,4,25,1,25,128,0.1924299953921988,1,RNN,False,auto
0.0016696103532826683,0.0012058511441663238,14.481168508529663,True,1,2023-06-26_19-29-16,1687800556,14.481168508529663,1586411,cs02.science.uu.nl,131.211.30.52,14.481168508529663,1,"19_batch_size=64,dropout=0.0147,hidden_dim=25,input_chunk_length=9,n_epochs=100,n_rnn_layers=4,training_length=25",25,4,25,9,100,64,0.014714810437061862,1,RNN,False,auto
0.001693868183798197,0.0011998393375250757,14.524995565414429,True,1,2023-06-26_19-29-16,1687800556,14.524995565414429,1586413,cs02.science.uu.nl,131.211.30.52,14.524995565414429,1,"20_batch_size=64,dropout=0.0147,hidden_dim=25,input_chunk_length=9,n_epochs=100,n_rnn_layers=4,training_length=25",25,4,25,9,100,64,0.014714810437061862,1,RNN,False,auto
