,RandomForest,XGB,LightGBM,Prophet,NBEATS,RNN,LSTM,GRU,TCN,TFT,NHiTS,ARIMA,TBATS
LTC,"[0.13509665489979283, 0.4710366969897028, 0.23445209991045848, 0.16376177994962438, 0.3058733505205982]","[0.1494143259353716, 0.4850600766939001, 0.28785009269835427, 0.19356465220001623, 0.32860209047053435]","[0.13184635977804993, 0.4805987618551872, 0.24229915772556362, 0.17071426667182704, 0.30954819704130065]","[0.13423807995230994, 0.523461937135823, 0.23625212384277466, 0.1702075077464317, 0.30683069995300966]","[0.14824680894255218, 0.5427031005917134, 0.2670333884083178, 0.17198299154274047, 0.3232716399490223]","[0.13527642381209504, 0.4753939316348268, 0.23214520060097865, 0.1618554401527886, 0.3009794943891425]","[0.18964544476648915, 0.4934068993203841, 0.23870527805389613, 0.22579411736603822, 0.30503247510547016]","[0.14186116188404246, 0.47837774638812436, 0.2418291071321163, 0.16544740759405324, 0.29870349923302436]","[0.13390985065892438, 0.49022727749939604, 0.24433155548617122, 0.16362535606158599, 0.3040790155853998]","[0.20735637656185063, 0.5116906026104049, 0.31065625789578116, 0.21179339119398966, 0.309951095023458]","[0.13556262836701907, 0.5855128021821653, 0.24693625547270692, 0.18712682789676702, 0.32634686237493793]","[0.1370049689673244, 0.48046724555468756, 0.24813561660819186, 0.19350093311351807, 0.31734433565642334]","[0.13324706917519544, 0.47082749373293065, 0.23565985642897677, 0.16323488092951824, 0.30451223500832936]"
TRX,"[0.14633275012908636, 0.27035841114924997, 0.7663230979437099, 0.08039825121685203, 0.10157025785324147]","[0.16721479382273474, 0.2940914672108425, 0.7803296396664062, 0.09551202489953232, 0.1238022159828082]","[0.14603394368764858, 0.26881946115357314, 0.7651600780769969, 0.07879127410408704, 0.10027545341012216]","[0.15085800859368304, 0.27492832099290665, 0.7681343289362049, 0.08284753187302057, 0.10630864398068295]","[0.15429757096338273, 0.3757087652481803, 0.9177502154628706, 0.08687219221670928, 0.13323775114878064]","[0.14538085885073512, 0.2717186548556225, 0.7755036120786978, 0.08156817920184284, 0.1017479718210959]","[0.14735183792050088, 0.28473381026440797, 0.7828796493425869, 0.0797086379081606, 0.10202245985525299]","[0.1668298330763425, 0.3197904317951533, 0.7844059255841896, 0.07771244592665624, 0.10091133470879675]","[0.15064820664545983, 0.3366835978826582, 0.8490945500269634, 0.07994561648481711, 0.10885103763887673]","[0.2354135337301929, 0.33418849926620736, 0.7849964966907588, 0.22008002139665234, 0.15673329562908647]","[0.1491717997481649, 0.31160513207584256, 0.8405330546703582, 0.0852340847222849, 0.10834611241624141]","[0.16113080283884948, 0.28436740576691066, 0.8049759031375466, 0.09012310707003322, 0.11082035945045797]","[0.1459640618618531, 0.2639329939284428, 0.8281196653789528, 0.07887244994319036, 0.10069800446286996]"
ATOM,"[0.16743859694439978, 0.30060881857946903, 0.4800804992411695, 0.2195634590130823, 0.33403699104208867]","[0.1893017745807248, 0.3186204880890732, 0.5087966907170365, 0.23944041845639455, 0.3504446492377842]","[0.16635781886182502, 0.29673241156331265, 0.47315776740626153, 0.20504714150192396, 0.33061183827456303]","[0.16903168648335418, 0.2917514854281247, 0.4746966656302023, 0.20328206916811697, 0.33476179241368337]","[0.24607513816203747, 0.4004675863809448, 0.6062147518894446, 0.2634878498468179, 0.3890491972910073]","[0.17227712582871924, 0.30256415177103047, 0.48860358338569954, 0.2060359327819221, 0.3369356652197206]","[0.16464327359380593, 0.2931101481640495, 0.47987043430798915, 0.20305880878330973, 0.33204037534356484]","[0.1695458202532921, 0.3165015676969803, 0.5199318263853605, 0.27058922359938115, 0.36484524836961646]","[0.17769542278117162, 0.3032340157510892, 0.6147806596337715, 0.2623124901729025, 0.35311451278439987]","[0.280795506817965, 0.3710398018325585, 0.5333281602553791, 0.24719844609246697, 0.3545533148798961]","[0.19421917885536727, 0.3267516542794208, 0.5355853621471773, 0.24398915639854712, 0.37262651564003857]","[0.17811007648581614, 0.3136443065317291, 0.4766846325465337, 0.21221204393183907, 0.3373898675660196]","[0.16502923925940163, 0.2931601237744862, 0.47833717402868836, 0.20477097398278732, 0.3333595870082058]"
XMR,"[0.21911318494829155, 0.4866941910791453, 0.24712037531704267, 0.20823938664948016, 0.2573736301157246]","[0.24528255469662766, 0.5346434759238874, 0.2732119897885592, 0.2080740039774517, 0.2777623018616641]","[0.2020193885391411, 0.44833257438424107, 0.24361492606078677, 0.19441364644948714, 0.2552130231109644]","[0.2103415333071286, 0.45467827340094685, 0.24576402103477177, 0.1960682610587093, 0.2576452394687896]","[0.2088610532851159, 0.6182111621454982, 0.2661930041230553, 0.21465768712341415, 0.2701138485446118]","[0.19991336670673934, 0.4804024568319354, 0.24885219914704387, 0.23728589179457, 0.2811909887664516]","[0.1987329415185239, 0.5078115128551006, 0.24621823952609972, 0.2033095139548507, 0.2541502812642312]","[0.2682381633274323, 0.49928854682774404, 0.27683447321395604, 0.24917267328415935, 0.2832651736242197]","[0.21546788588090104, 0.56924996870146, 0.2871013325373404, 0.21301042182353644, 0.27035462852882935]","[0.2883252540224131, 0.5170269258440481, 0.2749011447640938, 0.26341917033714773, 0.3121042957470294]","[0.23791937790006792, 0.5395324878506648, 0.2774241148735105, 0.21714629094627122, 0.29954722173765314]","[0.21811439146800285, 0.45852784367549637, 0.24411457384478838, 0.19468928668203483, 0.2566592398331524]","[0.20308438258748351, 0.45500493866528097, 0.2437861853387401, 0.19350124383858622, 0.2610330324685337]"
VET,"[0.1581070147500833, 0.17174417338439504, 0.3526243451707616, 0.2356067273342709, 0.30005631292851603]","[0.206927006342831, 0.21175217612928007, 0.4100313625872935, 0.2368638161136966, 0.30988906298194546]","[0.17218236800851888, 0.1890996414093679, 0.3669018061964946, 0.23850224230402176, 0.3035197458659322]","[0.15959256203252165, 0.1714517160418069, 0.35538660004053524, 0.23558659886459643, 0.3044808790974921]","[0.18286244538956162, 0.20530410743326988, 0.44736576526341143, 0.25005748777125747, 0.34815851789284563]","[0.15920057604349158, 0.17438959214139563, 0.3672882610634203, 0.2476385063198436, 0.3001793599819471]","[0.16706378400460822, 0.1751512754632858, 0.3605489544070404, 0.22899965708189995, 0.3003807934194049]","[0.2144178102523221, 0.22019424581079763, 0.418690642763873, 0.2935387670566147, 0.35248129989615257]","[0.15721862510859894, 0.17227785184169372, 0.3506443081946051, 0.22726214771283573, 0.2993011307058902]","[0.26311519065983496, 0.23738881690221014, 0.4179222749114925, 0.3189159295070411, 0.3771515874060613]","[0.16498596028676552, 0.17806593930912712, 0.38043549218364964, 0.2590500681709837, 0.3085177251615683]","[0.16969100905275442, 0.18446106194417483, 0.35218111108096883, 0.257146433327327, 0.31047034588675126]","[0.1585792053166807, 0.17106622057006543, 0.35447749094997955, 0.22868386999962945, 0.3036450408084421]"
ALGO,"[0.22544024193037335, 0.2854857615918613, 0.3772779018963789, 0.21173926803072154, 0.2997546978704789]","[0.3060779476499181, 0.35272989333981514, 0.4639064458500348, 0.26474198565988116, 0.340617411379654]","[0.22443432261193466, 0.2837381277085944, 0.3813461469285532, 0.21069814444442678, 0.2967238234752191]","[0.2235489329665022, 0.28256366732422, 0.39017182997055616, 0.2177324044738585, 0.2980593906036846]","[9530402.103897216, 0.33013623145248794, 0.3936201473114838, 0.44326824145099514, 0.3126003815848315]","[0.2910575321309909, 0.3402390895486406, 0.39493332195540576, 0.20796338385752558, 0.3100369583188644]","[0.22512259912019955, 0.2833969142298912, 0.3802610137673484, 0.21053241952729468, 0.2966742365641243]","[0.22378026176101348, 0.28354582571334835, 0.38116957745231633, 0.2097961664040793, 0.2974368112741613]","[0.2644089894068222, 0.3377687743019945, 0.47363197249632194, 0.22849146180608648, 0.3322902292960106]","[0.3660388618022757, 0.37612021038033905, 0.4470569466072643, 0.2534436237953505, 0.3775572505477165]","[0.22566258025608402, 0.30237222651669526, 0.392022568949277, 0.21254517314582927, 0.3156725933745179]","[0.2345949596852988, 0.2826326741553096, 0.4004183851288504, 0.2240485929875523, 0.3126642534132672]","[0.22539830599910377, 0.2834979657504077, 0.3826925453138469, 0.21057570317194446, 0.2983253421111922]"
EOS,"[0.24381501557676666, 0.2842968957620323, 0.3078628715056567, 0.37916139840389157, 0.15501163614412503]","[0.2708886086922357, 0.3243877135661667, 0.35285025632513295, 0.40951813310817536, 0.17428099458034219]","[0.2513505690102713, 0.2915746493688205, 0.31405433520111303, 0.3969862661368676, 0.15411817683409407]","[0.23904098279517802, 0.2729014089833146, 0.31313565070993166, 0.3870602844822804, 0.16226020155869372]","[0.30322443800931875, 0.30304010348720295, 0.34602373612090725, 0.4246062419915454, 0.17133475946955248]","[0.24622717112123507, 0.2770607362424913, 0.30897904432389517, 0.38226919330004666, 0.15603997508915965]","[0.2500503702292247, 0.2706895636035865, 0.3089566013071428, 0.38002278489450303, 0.1566489175659955]","[0.2485589089525625, 0.2713858822963651, 0.30787048607519574, 0.3772170140984251, 0.15640046850228964]","[0.2503723940350569, 0.3078522580767641, 0.30754404264706975, 0.3908507193146363, 0.1573971802456356]","[0.35535148973151504, 0.40385916818040335, 0.3693738650963497, 0.45752642367626956, 0.20516391373872273]","[0.26930737618350187, 0.32655409359506005, 0.3459308303181063, 0.5393655292248316, 0.1597742207295855]","[0.2544292065168534, 0.29172735325428506, 0.31037047441514337, 0.3993350733164982, 0.1634868367006771]","[0.24345344029739424, 0.272026815990578, 0.3096530749610696, 0.38635125664002185, 0.15719638168344288]"
CHZ,"[0.23201473913180548, 0.14939921740057718, 0.18473421306412544, 0.1658504888157376, 0.2530535997341944]","[0.26704119709598784, 0.1895319047020726, 0.28084423359526545, 0.21005816147200462, 0.26380414207403635]","[0.21727405136339295, 0.14879065182144677, 0.18431660183672485, 0.16663359772670644, 0.2508644594131357]","[0.2268872221666928, 0.15483860932587243, 0.18509437538575013, 0.17152894290912193, 0.25690062319083273]","[0.27475599485723196, 0.17477011485357125, 0.20544985884867217, 0.2088590486654352, 0.3075147171175774]","[0.2117197368255094, 0.15399179966445647, 0.1890961471650773, 0.19053291037538572, 0.25410190770363406]","[0.21676946495208735, 0.14861102004363397, 0.1844759641314833, 0.1670890965953598, 0.25263247051108473]","[0.21661635072179186, 0.1494371396153727, 0.18869580665926758, 0.16674502502016356, 0.2542798655212231]","[0.23452310922798417, 0.15738445895882613, 0.1917212372494377, 0.1739868084425691, 0.2755129800633761]","[0.3097453843287334, 0.28115352786525977, 0.2819708818520996, 0.247960479764635, 0.30975938440185324]","[0.2192154455507413, 0.14887864780565, 0.18437041848442814, 0.16700438679972798, 0.25584810641298505]","[0.2309668018418114, 0.16918638034322966, 0.19229147388683254, 0.16679547271649367, 0.2622640022399335]","[0.2177555140759826, 0.14943619190891178, 0.1830149932176409, 0.1688850895304079, 0.2535748395679676]"
IOTA,"[0.16268421556708051, 0.18906032876587853, 0.285883290756847, 0.21266497577931698, 0.27122314953825993]","[0.17933014388818586, 0.2191457933760516, 0.30257524990165735, 0.24648068291356373, 0.29416383327316475]","[0.14998192867175458, 0.20615562019795372, 0.2795846419277284, 0.19899455804587948, 0.253332405047915]","[0.15018772576866968, 0.18592980360069225, 0.2814008894673522, 0.20245213347540553, 0.2580266341010724]","[0.17133272120336107, 0.258260472768694, 0.3198693553930981, 0.2795485103640637, 0.28705689374629323]","[0.14923006831093924, 0.18418858649159436, 0.2791974667532517, 0.2152789043752507, 0.27169441087397267]","[0.15087249309986922, 0.184334856680032, 0.2801588127681072, 0.19990228886057446, 0.25303850430666236]","[0.15375355376304772, 0.1788070949456874, 0.2773617326916133, 0.20476678807687487, 0.25503901703862963]","[0.16411637002475937, 0.1888590756629985, 0.2973361743999323, 0.23108234596789018, 0.26301144542196037]","[0.2273060549020106, 0.30396598445748224, 0.37660905874015066, 0.2588359956413575, 0.32279702915577546]","[0.17220044627072253, 0.2190746673844428, 0.3166521727646859, 0.22395001292598057, 0.2779589324218357]","[0.1598290222101965, 0.18987297493536828, 0.2843290609232142, 0.20432073798480926, 0.2564015495454428]","[0.15075285846847025, 0.18466099517559437, 0.28072516929910657, 0.20200717073167818, 0.25575970571796397]"
NEO,"[0.1635340670959852, 0.1995369542277224, 0.4150419767204217, 0.11189426855017663, 0.21986206236853506]","[0.20505040297528448, 0.23976407928401505, 0.4390625860963797, 0.14905306585279096, 0.2352735438313875]","[0.17957704093791838, 0.2096826860126475, 0.4261351632158757, 0.1248524612094493, 0.20219147033718957]","[0.1641657734941189, 0.198257674042266, 0.40965832012754216, 0.11282205567491674, 0.19293553596614965]","[0.2395562905488171, 0.19970151129942326, 0.43845402565915004, 0.1377021698186072, 0.19663493324105052]","[0.16574847154740507, 0.1976505405894995, 0.40623515709759067, 0.11164895899605788, 0.19001646567320518]","[0.16435535877472288, 0.20323052681498635, 0.40979361401479325, 0.11386199154265794, 0.19126136257958484]","[0.16205797971170516, 0.19989667335529462, 0.41312273824716217, 0.1117249079776247, 0.19132089561992438]","[0.16655172930806345, 0.20581705844995388, 0.5008069425407097, 0.11926245857447315, 0.1938477063742913]","[0.3063977969579728, 0.29582580922284946, 0.5204904889359582, 0.17737557735638362, 0.2226973530966587]","[0.1685715745370704, 0.20890738817399493, 0.4731163024306552, 0.11539145212836537, 0.2058344789611149]","[0.18399048966849574, 0.21365240650535133, 0.40884343465672035, 0.12753856256702986, 0.20130092544307815]","[0.16331906102131613, 0.19864696951932329, 0.41257068618103054, 0.11061773149008174, 0.1918591568386996]"
