,RandomForest,XGB,LightGBM,Prophet,NBEATS,RNN,LSTM,GRU,TCN,TFT,NHiTS,ARIMA,TBATS
LTC,"[1.1075004553252246, 2.6433910607662736, 4.147805752454012, 1.0528647567961136, 2.280946921632676]","[1.94999543208013, 1.8992050829228757, 8.756655338268752, 1.8400665802916232, 2.4803257091094673]","[0.6724598098212818, 2.6333981775426976, 5.366404507915149, 1.296864151695778, 2.065866199750531]","[0.4089534794128315, 1.002746030444942, 3.9038398907765584, 1.1885280656770132, 1.6513653000198087]","[2.3996134239987907, 4.014847162757395, 5.269915817738133, 3.8890578122156967, 4.752072678436497]","[0.7032812567361748, 2.2746236351601308, 3.787594233855145, 0.7910139207248322, 2.4314694369657905]","[2.9134158636406844, 2.317122473974695, 4.535279909878596, 2.275492401409585, 1.8041552865717267]","[1.384439667400213, 2.9595677342223, 2.918501250258471, 1.005461554330862, 1.8298776890387172]","[0.4990478186291523, 3.288623733603753, 4.164091288405241, 0.817321011115618, 2.0444600060926454]","[0.8847705253740453, 1.5941769282469853, 4.760706836368241, 1.7586481776343155, 2.009429655694932]","[0.4522467874668101, 4.472969998270524, 5.511278892028899, 4.0077592030997495, 6.7207354743569425]","[2.8029462044446127, 1.8046965653801024, 3.3113859108969423, 3.3062242906975476, 2.835886892120578]","[0.4391574411769034, 1.7985080154804736, 4.001052846873667, 0.9097969595485313, 1.9641871753706917]"
TRX,"[0.0003166838383334293, 0.0002951091822063724, 0.0021128333324853424, 0.00035399742634217916, 0.0013406016471640802]","[0.0002569335500017795, 0.0008412012678376216, 0.003376039866786332, 0.001370417647364552, 0.0014235488060289475]","[0.0004653254846514638, 0.00043199396692917473, 0.0022332686589157376, 0.0004287212235438358, 0.0015181363586033298]","[0.00033029385865769936, 0.00021971315801405214, 0.001588789855771033, 0.0007784773424636813, 0.0012808607262876884]","[0.0023031239589409846, 0.005226238642836854, 0.007091117768849235, 0.0020717997660968882, 0.008704772167962812]","[0.00031966427540824276, 0.0005477890967807514, 0.0024357417546754558, 0.000524999832220434, 0.0016833064002959148]","[0.00033408758184886634, 0.00032757796982375517, 0.0026445519332376887, 0.0002814467118582777, 0.0015106856845921069]","[0.0006909143164560497, 0.001197673885281836, 0.0022075974229077643, 0.0007848354076878475, 0.001085403022406689]","[0.00027881038136667375, 0.0009348136609771513, 0.00373925385834409, 0.00035731208710893355, 0.0020906478563132405]","[0.0007791198346205461, 0.000345018157929958, 0.002147262344594835, 0.004867554752104253, 0.0009119302969288339]","[0.0006366555296387223, 0.000800213717174657, 0.0030912543313934833, 0.0007160332055274187, 0.0019614523278387503]","[0.0004464777149189502, 0.0010115554677519614, 0.0011785673788047726, 0.0008378408835853911, 0.0011484699713003425]","[0.0002857029694483566, 0.00024126431591510892, 0.0016822988642330276, 0.0004734450282492306, 0.0009485933547398726]"
ATOM,"[0.10178880827935047, 0.1665412313814333, 0.18441963351766028, 0.4120958444687684, 0.2571106852162837]","[0.14182794110035882, 0.15841402535945998, 0.36300331246371426, 0.31135382702578895, 0.16611005463430897]","[0.09904650777233469, 0.19025023003888408, 0.1629083725576964, 0.24480149367653434, 0.23620435946146753]","[0.06743276876621761, 0.06108916536519969, 0.206558890005448, 0.20570409183343913, 0.169437608774591]","[0.15262303142992736, 0.144907196382462, 0.15137498657138215, 0.2914739416883149, 0.494095346860249]","[0.07619284334348324, 0.21115524398156418, 0.09437935028352346, 0.3466681467639156, 0.42336211147779934]","[0.06478442209880841, 0.2046900199246944, 0.17050979294565652, 0.2813535317961205, 0.15745050071715005]","[0.12744342251261617, 0.23586659058219997, 0.21158910667224254, 0.8690947572241109, 0.27356665106574585]","[0.26384076178808513, 0.25410664559890217, 0.7230058857508544, 0.7563823673676715, 0.21100838985566625]","[0.2031765083769429, 0.09425298593738371, 0.16027108996520933, 0.15439710126544998, 0.25052174384634285]","[0.26026063504199715, 0.21763251007582043, 0.35706888466354164, 0.2553540545968951, 0.5366788522898964]","[0.2769109787922233, 0.3467038252800079, 0.20647671968384207, 0.32411659589645875, 0.21275462316191607]","[0.057317842522841306, 0.07879659822590955, 0.18055246383169285, 0.22489543330477527, 0.16947718069802353]"
XMR,"[0.8379224785467386, 1.9276991610960565, 2.168537425529855, 2.8764314846423975, 1.1454510571985121]","[0.9752672749207393, 2.7700453092911452, 1.921192085852313, 1.524399901747802, 1.7060632107462208]","[0.7668610560232579, 2.341797241322746, 0.8961991366550967, 1.6409398031673263, 0.9040637480548125]","[1.2807305674315683, 2.1856978846947377, 0.9682913590906567, 0.6861849130283005, 0.8279895362721831]","[1.505649612166194, 12.696371701588877, 1.5698796539077495, 4.700070196671806, 2.0113689963947543]","[1.5834654063399232, 2.7097981675319143, 0.7781438347196608, 1.1011624741359596, 1.5692562113966875]","[1.101578143073545, 3.8236652603674672, 1.0092718670596152, 0.9476215741127637, 1.7747122359812277]","[1.4072138443097684, 3.5495840599064166, 1.8720049240934817, 3.706581867927495, 3.420313414051873]","[0.9008120235036501, 5.663969902052383, 1.9898341118005083, 0.6806004804753251, 1.3556106817519549]","[0.9290283596510388, 1.476979933586814, 1.2285475396727232, 1.4807438490140965, 3.111566834103542]","[2.8055793088658896, 2.6558854813382036, 0.9588151547130794, 2.5489333727972725, 3.8019450260330094]","[2.6151019323426126, 2.3143866677596803, 1.1360981730899924, 1.851016326372334, 1.070893005850585]","[0.6342487193071161, 2.6301361447233247, 1.0028775880059706, 1.0179355400737378, 1.278151250930016]"
VET,"[0.0003726789021447195, 0.00022091089369094573, 0.0010277061966595714, 0.0002828332013509417, 0.0004604851071753249]","[0.0010688014928936964, 0.0005697536549945667, 0.0011490472107208278, 0.00042836345403958096, 0.0007835772260406081]","[0.0002961556702343064, 0.0004517459380655649, 0.0011465102874732812, 0.00028445033364114623, 0.0006056723439603377]","[0.0003453917162346783, 0.00025918767898659283, 0.0006131004142627695, 0.00033462077701732173, 0.000448290346869787]","[0.0004020033204625158, 0.0008056960842372622, 0.002480349268259944, 0.0009421783371325244, 0.0016029847045626565]","[0.000659418164130142, 0.0009408986291031294, 0.0018592308369061706, 0.002228114001843795, 0.0004496774351097497]","[0.00041239144096499733, 0.0007010019106053184, 0.0009086824981401209, 0.00023752077082340168, 0.0005558669495726357]","[0.0012433085444696799, 0.0007485611330034747, 0.0013505233475251384, 0.0007564148520178735, 0.0002978414964439898]","[0.0006431688913873412, 0.0002023857949848158, 0.0007290967164288246, 0.0003895179745892467, 0.000481282681435746]","[0.00041020957156598256, 0.0002746039751849372, 0.0002733589100171156, 0.00037548851765931146, 0.0006150995975528636]","[0.0009991423592264608, 0.0005051267101075322, 0.0010985387115418452, 0.0006493950056309157, 0.001092280283903507]","[0.0008878731491781703, 0.000578239602503611, 0.0008990908259338943, 0.0011034455572366464, 0.0008061129532978177]","[0.00021344291601433095, 0.00023983702449732638, 0.0007712420365221707, 0.0002838319113099216, 0.00036650546692255394]"
ALGO,"[0.005673109029285809, 0.0033525339679072353, 0.007556330990423606, 0.0037296451285449158, 0.0064114446849467726]","[0.008119620684175611, 0.0037533850402893016, 0.012051439428744211, 0.005764666575428072, 0.012444768395614859]","[0.005517025104382709, 0.0033286499127982805, 0.007537271770440491, 0.003288636713667599, 0.007527957323120585]","[0.0038511247534000394, 0.002360851013559542, 0.007458689193959883, 0.0025747767214348827, 0.004920313110599254]","[inf, 0.020141996015214277, 0.003963038141449039, 0.039203236219562315, 0.013347699872903476]","[0.008656238779617468, 0.00442335193624108, 0.008260869381596684, 0.0021012682098738513, 0.006431759349444397]","[0.005239471530154537, 0.003141061241030632, 0.006431292239194175, 0.002723912709612197, 0.007377717965189354]","[0.0046945463832937405, 0.003436742402865112, 0.005856537958090185, 0.002642692743923653, 0.007822624345252218]","[0.008034824411734684, 0.003711239477380754, 0.0076600416599562635, 0.005902021533790669, 0.007076503540382616]","[0.0045024373791064665, 0.001801766173891177, 0.007605304243849011, 0.0034837965147888374, 0.0075056950448313675]","[0.005162045179293318, 0.008981564673894504, 0.009158300255671296, 0.0015034059090284473, 0.011953357945190878]","[0.005639343408505554, 0.00540349469162304, 0.009331848631613144, 0.0031456237583836638, 0.0056500223198220414]","[0.004736070945826613, 0.002700901523532945, 0.006760998693218631, 0.002893141655719646, 0.0054572257355146574]"
EOS,"[0.0390659223437683, 0.016353021226476847, 0.03374754453738508, 0.027666919279763124, 0.021420650216868464]","[0.01775153229819586, 0.013685219086306339, 0.06817270415859096, 0.03607582101349004, 0.05321677462166656]","[0.030600765966836137, 0.022086367050876, 0.030786603524123896, 0.021626088052486475, 0.023615312082321243]","[0.024070792386581844, 0.013417381995588288, 0.03327208322873596, 0.02719395951688752, 0.03022456360652181]","[0.015849167293508888, 0.008652974022545157, 0.0345317501373011, 0.04796159681130406, 0.07728017379678451]","[0.04795292301838513, 0.021080246801523008, 0.031772380853135274, 0.021166430387327947, 0.020588847115395555]","[0.04507130302659678, 0.012565762729401108, 0.03622589445763356, 0.030505548629724967, 0.02642164560166213]","[0.04436950748997312, 0.013113757769841975, 0.03110421237613714, 0.02423392203008939, 0.028343761382534877]","[0.03462452892906433, 0.014759159889381755, 0.02839205857370071, 0.023562455293315358, 0.037076075937378064]","[0.04237213047439791, 0.020268305013422295, 0.034597970143145515, 0.03001587641847641, 0.030925451981730336]","[0.06517409746817848, 0.022236917076520386, 0.0990604618912558, 0.04697281449947098, 0.07698502996613243]","[0.06188855244587789, 0.030091108886100747, 0.028618123536696766, 0.03761636271577223, 0.015885078961925495]","[0.028575557644009056, 0.010848894727936218, 0.026504449901681076, 0.024833481146517494, 0.026633319254872483]"
CHZ,"[0.011131155719009097, 0.002071641004469195, 0.0036736163718108757, 0.0019354843153973308, 0.0027870512855269927]","[0.016810409598117075, 0.0063845892224175535, 0.005577710840472236, 0.002120584931445698, 0.0035711313073061735]","[0.00972100052952787, 0.0019993330574622744, 0.004665689911039959, 0.002285035956106027, 0.0024780657495023263]","[0.008782118260899136, 0.002750153523110472, 0.0019379107033342343, 0.0013315575808054783, 0.001890168912379095]","[0.00957231150613639, 0.003611470930817456, 0.007115437852599603, 0.0068634639082927685, 0.0060372548965978625]","[0.004211156566105146, 0.002455289574016308, 0.00809027283521344, 0.008731041993791284, 0.0024218253158021933]","[0.00951975160096404, 0.00211865059780001, 0.004176729922566243, 0.002222596847103744, 0.002552891394352257]","[0.009740241344295675, 0.0021096684756470936, 0.0028756021558961507, 0.002019459473954666, 0.002452952183630777]","[0.006652421455525005, 0.0020736424735856513, 0.0024322755638886647, 0.0039056495939061636, 0.0019144598304301859]","[0.011050369418211064, 0.0027131106957129086, 0.003085155583646589, 0.005933223404547742, 0.003337049416089817]","[0.01106391767698267, 0.0021723152760948993, 0.004743294960866307, 0.002320140562739178, 0.0030206761437399318]","[0.00984651926543785, 0.0067699526225655105, 0.005480908849745438, 0.0015665541394269621, 0.0035368260723455864]","[0.009292711526214612, 0.0020127654082482227, 0.002524686193935992, 0.0015234218284125864, 0.0019919139741501556]"
IOTA,"[0.009918118906206273, 0.0031660984127127732, 0.003061232351087542, 0.0012221820012571318, 0.003649290807513902]","[0.008795234168869952, 0.005379185583559062, 0.003379389332645491, 0.0059703879085181094, 0.003256490352712995]","[0.008860213956060554, 0.01836375425548926, 0.005814909911862724, 0.0026420715633891376, 0.005634039899714891]","[0.005286676548381153, 0.0026592079592865432, 0.005688228293058812, 0.003154771023792538, 0.0029458750624853924]","[0.00880251160075295, 0.00958931806693372, 0.0030686151505172296, 0.017643982167636924, 0.007028138170352996]","[0.008332322884021302, 0.0028246747132957607, 0.005316591057798773, 0.0049268475193679885, 0.007256284466534544]","[0.01074267970961819, 0.004050414688635067, 0.005296245685640153, 0.0024753043612714986, 0.004485764970875993]","[0.00743189772438916, 0.0028663812766160208, 0.0032652387347421206, 0.001687699950669051, 0.0033937350414632887]","[0.011825638892667073, 0.0036377040211905856, 0.006728773939212568, 0.005253524537425657, 0.004339166480291761]","[0.010692139302445185, 0.014030900000223686, 0.009885189947389727, 0.00456199742409124, 0.002796601072235976]","[0.006460751064907875, 0.002923302940738916, 0.012388335153465999, 0.007571595033682125, 0.0026597251481633856]","[0.002151143501258207, 0.00971697069717101, 0.00874524848058199, 0.00457655649274708, 0.006957154229679606]","[0.006801194304723095, 0.0026840253953858057, 0.003531599664355141, 0.0017089967577474585, 0.002964815724599143]"
NEO,"[0.2547321403605637, 0.14130300178614263, 0.3099353872897411, 0.15054403025241178, 0.28375618615561976]","[0.21186798047633731, 0.20087935008132596, 0.32247115883298677, 0.23421215914994342, 0.8113128116367453]","[0.14465712472469677, 0.11434140868928792, 0.27427988862026126, 0.20825907712339842, 0.49036777352936944]","[0.20653232945195218, 0.1205910385612199, 0.26257613819261827, 0.15891909184726846, 0.17881622014877754]","[2.7933049019648664, 0.21170010844846884, 0.7138723096012041, 1.325232936309516, 0.24358812958998627]","[0.5059106823493901, 0.11809895204078814, 0.34110117322303146, 0.09256237524943085, 0.2836394680349609]","[0.2492684474518936, 0.19862998614978375, 0.29716618589665955, 0.1479764174926941, 0.3784024161399959]","[0.26308995818359054, 0.2446879730993667, 0.32990407689081425, 0.09373319803950973, 0.5795549218085657]","[0.16388793740619484, 0.12780776107749414, 0.2561204452392381, 0.1894580287279985, 0.6231717939126823]","[0.18898208707303407, 0.39263506320717334, 0.27691740340277005, 0.1555725088698262, 0.4764583844347345]","[0.12744951638612853, 0.8195892754746694, 1.3573971988925497, 0.18527373517194193, 1.2738597610634217]","[0.7123640963646191, 0.4618791072141334, 0.31587384142532876, 0.3178585120352907, 0.13195108120689436]","[0.23011970080411373, 0.1137799117770926, 0.29418203814817984, 0.14621308205026332, 0.29354452655037794]"
